example_id,category,n_choices,question_char_len,source_index,dataset_revision,correct_label
mmlu_pro:test:6669,health,10,866,6504,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:6670,health,10,866,6505,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6671,health,9,588,6506,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:6672,health,10,525,6507,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:6673,health,10,525,6508,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6674,health,10,612,6509,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:6675,health,10,612,6510,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:6676,health,4,382,6511,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6677,health,10,513,6512,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:6678,health,10,513,6513,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:6681,health,9,535,6516,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:6682,health,10,317,6517,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:6683,health,10,317,6518,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:6684,health,4,689,6519,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:6685,health,10,1318,6520,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6686,health,10,1318,6521,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:6687,health,4,770,6522,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6688,health,4,655,6523,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:6689,health,10,655,6524,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6690,health,4,534,6525,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6691,health,10,534,6526,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:6692,health,10,750,6527,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:6693,health,10,750,6528,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6695,health,10,87,6529,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6696,health,7,80,6530,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:6697,health,8,80,6531,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:6698,health,9,55,6532,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:6699,health,10,65,6533,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:6700,health,10,65,6534,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:6701,health,10,82,6535,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:6702,health,10,82,6536,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:6703,health,4,87,6537,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:6704,health,10,87,6538,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:6705,health,4,124,6539,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6706,health,10,102,6540,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:6707,health,8,157,6541,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:6708,health,8,118,6542,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:6709,health,9,45,6543,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:6710,health,10,26,6544,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:6711,health,3,316,6545,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6712,health,9,44,6546,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6713,health,9,88,6547,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:6714,health,4,73,6548,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6715,health,10,70,6549,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6716,health,10,48,6550,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:6717,health,10,51,6551,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6718,health,10,4509,6552,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:6719,health,8,71,6553,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6720,health,10,53,6554,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:6721,health,9,32,6555,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:6722,health,8,26,6556,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6723,health,10,52,6557,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6724,health,10,76,6558,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6725,health,10,72,6559,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:6726,health,10,97,6560,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6727,health,10,79,6561,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6728,health,10,66,6562,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:6729,health,10,70,6563,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:6730,health,10,78,6564,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:6731,health,9,75,6565,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:6732,health,7,69,6566,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:6733,health,10,56,6567,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:6734,health,10,65,6568,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6735,health,7,70,6569,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6736,health,10,64,6570,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:6737,health,10,80,6571,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:6738,health,10,24,6572,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:6739,health,10,106,6573,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:6740,health,7,57,6574,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:6741,health,8,65,6575,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:6742,health,10,238,6576,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:6743,health,10,83,6577,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:6744,health,10,66,6578,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6745,health,9,44,6579,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6746,health,10,88,6580,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:6747,health,10,174,6581,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6748,health,10,671,6582,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:6749,health,4,1637,6583,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:6750,health,4,599,6584,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6751,health,10,695,6585,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:6752,health,10,695,6586,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:6753,health,10,816,6587,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:6754,health,4,274,6588,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6755,health,10,274,6589,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6756,health,10,1172,6590,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:6757,health,10,1172,6591,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:6758,health,4,643,6592,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6759,health,9,357,6593,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:6760,health,10,650,6594,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:6761,health,10,650,6595,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:6762,health,10,247,6596,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:6763,health,10,247,6597,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:6764,health,4,91,6598,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6765,health,10,91,6599,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6766,health,4,53,6600,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6767,health,9,47,6601,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:6768,health,10,60,6602,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6769,health,6,43,6603,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6770,health,10,109,6604,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:6771,health,4,71,6605,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:6772,health,8,56,6606,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:6773,health,10,91,6607,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:6774,health,9,44,6608,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:6775,health,10,59,6609,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6776,health,10,108,6610,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:6777,health,10,99,6611,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:6778,health,7,31,6612,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6779,health,10,56,6613,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:6780,health,10,25,6614,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:6781,health,10,79,6615,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:6782,health,10,85,6616,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:6783,health,10,70,6617,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:6784,health,10,100,6618,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:6785,health,10,57,6619,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6786,health,10,102,6620,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6787,health,10,187,6621,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6788,health,4,75,6622,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6789,health,10,94,6623,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:6791,health,10,964,6625,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6792,health,10,828,6626,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6793,health,10,430,6627,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6794,health,10,430,6628,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:6795,health,4,1056,6629,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:6796,health,10,465,6630,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:6797,health,10,465,6631,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:6798,health,10,641,6632,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:6799,health,10,641,6633,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:6800,health,8,774,6634,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:6801,health,10,774,6635,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:6802,health,4,448,6636,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6803,health,10,688,6637,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:6804,health,10,688,6638,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6805,health,10,922,6639,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:6806,health,10,922,6640,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:6807,health,10,71,6641,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:6808,health,10,65,6642,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:6809,health,10,65,6643,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:6810,health,10,158,6644,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:6811,health,4,87,6645,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6812,health,10,87,6646,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:6813,health,10,72,6647,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6814,health,10,72,6648,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:6815,health,10,70,6649,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6816,health,8,70,6650,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6817,health,10,191,6651,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6818,health,8,54,6652,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:6819,health,7,74,6653,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6820,health,10,44,6654,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6821,health,10,150,6655,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:6822,health,10,126,6656,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6823,health,10,126,6657,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:6825,health,4,64,6659,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6826,economics,8,72,6660,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:6827,economics,10,29,6661,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6828,economics,10,78,6662,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6829,economics,10,88,6663,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:6830,economics,10,32,6664,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6831,economics,9,75,6665,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:6832,economics,8,12,6666,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6833,economics,10,62,6667,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6834,economics,10,56,6668,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:6836,economics,10,59,6669,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:6837,economics,10,89,6670,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6838,economics,10,85,6671,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:6839,economics,10,177,6672,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:6840,economics,10,93,6673,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:6841,economics,9,181,6674,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6842,economics,10,76,6675,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6843,economics,10,442,6676,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:6844,economics,10,67,6677,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:6845,economics,4,165,6678,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:6846,economics,10,412,6679,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6847,economics,10,102,6680,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:6848,economics,4,97,6681,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6849,economics,4,164,6682,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6850,economics,4,158,6683,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6851,economics,4,439,6684,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6852,economics,4,229,6685,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6853,economics,10,93,6686,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:6854,economics,10,185,6687,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:6855,economics,4,104,6688,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6857,economics,10,25,6690,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6858,economics,10,38,6691,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6859,economics,10,251,6692,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:6860,economics,10,42,6693,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:6861,economics,10,249,6694,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6862,economics,10,133,6695,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:6863,economics,10,45,6696,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:6864,economics,10,45,6697,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:6865,economics,10,113,6698,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:6866,economics,10,168,6699,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:6867,economics,10,100,6700,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6868,economics,10,205,6701,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:6869,economics,10,65,6702,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6870,economics,3,60,6703,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6871,economics,10,138,6704,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6872,economics,10,281,6705,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6873,economics,10,57,6706,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:6874,economics,10,307,6707,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6875,economics,10,27,6708,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6876,economics,10,115,6709,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6877,economics,10,27,6710,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:6878,economics,10,158,6711,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6879,economics,10,27,6712,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:6881,economics,10,27,6714,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:6882,economics,10,75,6715,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:6883,economics,10,356,6716,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6884,economics,4,18,6717,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6885,economics,4,195,6718,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6886,economics,10,159,6719,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:6887,economics,10,69,6720,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:6888,economics,10,63,6721,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:6890,economics,9,76,6723,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:6891,economics,9,42,6724,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:6892,economics,10,82,6725,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6894,economics,10,209,6727,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:6895,economics,10,80,6728,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:6896,economics,10,153,6729,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:6897,economics,10,78,6730,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6898,economics,10,113,6731,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6899,economics,10,72,6732,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:6900,economics,10,22,6733,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6901,economics,10,66,6734,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6902,economics,10,152,6735,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:6904,economics,10,58,6737,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:6905,economics,10,60,6738,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:6906,economics,10,121,6739,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:6907,economics,10,105,6740,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:6908,economics,10,250,6741,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6909,economics,10,458,6742,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6910,economics,10,214,6743,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:6911,economics,8,131,6744,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:6912,economics,10,116,6745,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6913,economics,10,115,6746,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6914,economics,10,147,6747,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:6915,economics,4,239,6748,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6916,economics,9,85,6749,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:6918,economics,10,40,6751,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6919,economics,10,142,6752,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6920,economics,4,65,6753,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6921,economics,10,144,6754,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6922,economics,4,126,6755,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6923,economics,10,345,6756,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6924,economics,4,81,6757,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6925,economics,4,140,6758,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6926,economics,4,197,6759,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:6927,economics,9,32,6760,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:6928,economics,4,102,6761,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6929,economics,10,291,6762,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6930,economics,10,47,6763,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:6931,economics,10,36,6764,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6932,economics,10,25,6765,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:6933,economics,10,185,6766,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:6934,economics,10,172,6767,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:6935,economics,10,166,6768,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:6936,economics,10,187,6769,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:6937,economics,10,175,6770,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:6938,economics,10,49,6771,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:6939,economics,10,109,6772,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:6940,economics,10,327,6773,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6941,economics,10,54,6774,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:6942,economics,5,257,6775,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:6943,economics,10,60,6776,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:6944,economics,10,148,6777,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:6945,economics,10,862,6778,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:6946,economics,10,72,6779,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:6947,economics,10,123,6780,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:6948,economics,10,109,6781,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:6949,economics,9,73,6782,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:6950,economics,10,15,6783,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:6951,economics,10,238,6784,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
