source,question_id,model_alias,model_endpoint,family,score_condition,displayed_confidence,displayed_token,frozen_answer,stage1_correct,parsed_action,verify,raw_response,input_tokens,output_tokens,estimated_cost_usd,prompt_hash,request_key
task007a,mmlu_pro:test:5777,openai_gpt56_sol,gpt-5.6-sol,stronger,hidden,,,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",340,16,0.00168,4ef9abe9cadcf7c382553ee233b4bec0613e85ae802dddb0fad0463e99f5e680,verification:ab675a5660a4f9be6781d0f2d469ca7cab3ce095ac5ea1b0ad6fdb2e96335a1b
task007a,mmlu_pro:test:5777,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.70,0.7,0.7,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",357,14,0.001708,83e2e054e753aa10c009b3f61f49f91e78b6014238f71a5dde6bb82dcf0c08c4,verification:8e72ed350adab81d5d5bef74ad1eca62797b4ef263c89f3a6bc001a13282da10
task007a,mmlu_pro:test:5777,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.90,0.9,0.9,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",357,16,0.001748,4c655af6a6b0e781a5931286a193a3e58b9d3b4cedb4c4d9e23fd492197c729c,verification:706151bd4f3d747a4bf49e16f7452a83d8dc12562c94bed15ed7456fd3b5eaf7
task007a,mmlu_pro:test:5777,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.99,0.99,0.99,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",357,16,0.001748,e7b6607fe9b3009d325a3345fe281c999fde970a17be7643694464d5bba06595,verification:98333d70e770b31b598675616676c8eb06ba01d3e1ec70cc0b540698dac04e19
task007a,mmlu_pro:test:5777,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",703,18,0.001586,4a49158773c93c50887f3a57121f924a7b8e2951be17040b20626cc18d3b6cff,verification:4da3443adf5249c9cd50301af7c95975e1125940eb9042fbc095ed71180f006a
task007a,mmlu_pro:test:5777,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",731,18,0.001642,bdebc615906283b6abf20693b9b0ebde73c44ce0f720e04999d80f8711850a19,verification:ea6d9c361afb98cf9615f726204bc27201066647c3ecada859a6e8646cb11819
task007a,mmlu_pro:test:5777,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",731,18,0.001642,939ef41b410b8a5a606c4ea4f98a4b21531dd26d261fef1a56b927fd93907869,verification:f119e0efa65e6032d21d003ed832862b3160a5031636a3d6c2f00321a8db6fc6
task007a,mmlu_pro:test:5777,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",731,19,0.001652,99583dbc68db739df520830b47846a767769764e63faeaaed113feb750ddc05e,verification:89d27b10f7657c9d8b027f193dd8f4e1e8661ad4aea5286449a594dcd00ff41f
task007a,mmlu_pro:test:5777,anthropic_sonnet5,claude-sonnet-5,stronger,hidden,,,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",708,18,0.001596,4ef9abe9cadcf7c382553ee233b4bec0613e85ae802dddb0fad0463e99f5e680,verification:cdd3bb69afbaea538cf92e3e4a3ef921620338a0cc4b99a8742358f685493dcf
task007a,mmlu_pro:test:5777,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.70,0.7,0.7,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",736,18,0.001652,83e2e054e753aa10c009b3f61f49f91e78b6014238f71a5dde6bb82dcf0c08c4,verification:0ab35d6d0f91547ec48b8e21b993741b02da151efa1c8ebf9dcb52233c5482d8
task007a,mmlu_pro:test:5777,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.90,0.9,0.9,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",736,18,0.001652,4c655af6a6b0e781a5931286a193a3e58b9d3b4cedb4c4d9e23fd492197c729c,verification:dc3061c37ebb1d4140742794fc7f4d02dade522a30b5f5a0583ff794bb37b8c2
task007a,mmlu_pro:test:5777,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.99,0.99,0.99,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",736,19,0.001662,e7b6607fe9b3009d325a3345fe281c999fde970a17be7643694464d5bba06595,verification:8023fc85b5b0b6a621771ab38c77e550ef126863e4fc2b8dc03ca329adc40c08
task007a,mmlu_pro:test:10831,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",290,16,0.00148,34c40186becaeae83d676228189c70bc034d12ada27dd32a485d8ceff2b015c3,verification:43547545c80e5903d56dfdcec56caab7743666d7135807012c593485d9a38c29
task007a,mmlu_pro:test:10831,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",307,14,0.001508,c0cb97769207324e4830d7d47a078891608efe498075191b2263350519ab7cec,verification:a1fa9fd8b43affe6e59d0f51c448ff126fd93d3120a24ec16de0240a5b10df0f
task007a,mmlu_pro:test:10831,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",307,16,0.001548,06e3f3d8f243fef2c462b8c2077ff2aded6f3622bbafa2afdcaae134b1aad297,verification:9d896068707804cf35b2d385ea41e9305af59019b502b973d945016e7f5dc49d
task007a,mmlu_pro:test:10831,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",307,16,0.001548,f94c429867d65e833000bacd08ccd5aef593c188d919425815222c5a5a011561,verification:cffeb0784a2be1904358512fe36523869b5f73333caf4481fee70e773d80e5c0
task007a,mmlu_pro:test:10831,openai_gpt56_sol,gpt-5.6-sol,stronger,hidden,,,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",291,14,0.001444,715b91a79b670399f5aa3b7361895d1615f20308d56c5a844643bbe124c6ab86,verification:ba60600e1c8626c6fc47087a48333b950e732e68dad89235b9d313f186c8b3e4
task007a,mmlu_pro:test:10831,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.70,0.7,0.7,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",308,14,0.001512,7abe9548042af15212db7965b9d90b6690febba9a34289d110638eae2d3401cc,verification:12b00f450a430fcbed0102623dd56fb2ec19594dc89ef243176f066fa9d50d4f
task007a,mmlu_pro:test:10831,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.90,0.9,0.9,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",308,14,0.001512,82a655e25af0f51145be5ba7c6b6300ece0ba35c8df3cdf8c340aa2b15114790,verification:a3628f864d52931ab78b487ad29ac242fd2e43dd4884c78b09d2604a27641f6c
task007a,mmlu_pro:test:10831,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.99,0.99,0.99,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",308,16,0.001552,7752849b3d83b2ce24116ed78ec6f917db9818ab9ef4a80557f733bcd2826e7d,verification:591ad0e4c889a266dc6b86689ebd93472376236739eef301c86be16b5557b901
task007a,mmlu_pro:test:10831,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",664,19,0.001518,34c40186becaeae83d676228189c70bc034d12ada27dd32a485d8ceff2b015c3,verification:7d1530e2fafb8a31165211f02399d40fd795f86ed15bbdea5b668ae4a2f5428d
task007a,mmlu_pro:test:10831,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",692,18,0.001564,c0cb97769207324e4830d7d47a078891608efe498075191b2263350519ab7cec,verification:21d89e8e2d6baddd958c331307d540c160afa3e339d513bf2e2c6bcb8ff24e2b
task007a,mmlu_pro:test:10831,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",692,18,0.001564,06e3f3d8f243fef2c462b8c2077ff2aded6f3622bbafa2afdcaae134b1aad297,verification:c628d875dfc992c7b4b4e1244e4a690b8573a29f4c9fa494c1f6357ee4c84387
task007a,mmlu_pro:test:10831,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",692,19,0.001574,f94c429867d65e833000bacd08ccd5aef593c188d919425815222c5a5a011561,verification:06f3f4992bd42f81a44da72143af88a3b6d164961a4512140e395fb7a7ac3601
task007a,mmlu_pro:test:10831,anthropic_sonnet5,claude-sonnet-5,stronger,hidden,,,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",669,19,0.001528,715b91a79b670399f5aa3b7361895d1615f20308d56c5a844643bbe124c6ab86,verification:b13c2cea895161f842a85cafe6c7fcc1cafc4bf24cbfa88feec6ed7b90f14126
task007a,mmlu_pro:test:10831,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.70,0.7,0.7,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",697,18,0.001574,7abe9548042af15212db7965b9d90b6690febba9a34289d110638eae2d3401cc,verification:90da0186d8bc062da9cbffe267f173687a23f473dbfe9ede2ee1167a04022252
task007a,mmlu_pro:test:10831,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.90,0.9,0.9,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",697,18,0.001574,82a655e25af0f51145be5ba7c6b6300ece0ba35c8df3cdf8c340aa2b15114790,verification:77bed3e609d11b3e10bfb572d6280964a55f230ca4c2aa7a76c51820fe1fa024
task007a,mmlu_pro:test:10831,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.99,0.99,0.99,C,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",697,19,0.001584,7752849b3d83b2ce24116ed78ec6f917db9818ab9ef4a80557f733bcd2826e7d,verification:2c4ec85ad741403828b8ee8b4b1f871e40a15b323fd4b6975878afd45db353ba
task007a,mmlu_pro:test:2737,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,F,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",367,16,0.001788,1aae4b151b3bf3e15588e77c0c90c99c0907ba8cb23d51ce8dec14795e757ed7,verification:8741a978f1e6be2c641b0a572ba03e010e95cf5a3a7f9a820208d6062fcee3d7
task007a,mmlu_pro:test:2737,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,F,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",384,16,0.001856,3a2b2ef92d6612e25ac58724a7a28e88978f24a6c68e376b6cc5671aa023a0ce,verification:cbfbbdfe124424f71c9cda75bee093c19fca37490ba0bcbbcd4b2630688e8c51
task007a,mmlu_pro:test:2737,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,F,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",384,16,0.001856,c1aa4f5bf1cfee34bdf4cd64de63823d4c34b53e38ef2d9b09f59757d9aa818a,verification:5d93a7770dcb9bc3f47083a4730624daf2d6883e50405fd3abfc2bad763e615a
task007a,mmlu_pro:test:2737,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,F,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",384,16,0.001856,6ed3a07b23a7444693c286b2666645fbd1d8b9f34e8408ad8b373aefc47667fa,verification:08fe9614eefc2223962fb6ade7a627e1771e16e9508ca4cfb33b637b2a317253
task007a,mmlu_pro:test:2737,openai_gpt56_sol,gpt-5.6-sol,stronger,hidden,,,F,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",368,16,0.001792,d1d89718eaf96a148cb3256e745d6620c1219b07ab518919f1a3993b51ad7abc,verification:d4e64c9c77e565465637dc99000cc19582271063abe5ed40d782adeafd4ee3c1
task007a,mmlu_pro:test:2737,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.70,0.7,0.7,F,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",385,14,0.00182,9631338e05988131efb669a527c752a7e165b932d0d690c69cb226e0aa2acde4,verification:f3b083758afca2489ef7e67b59918e12a59cb436e77512dfad7b03babda0b20c
task007a,mmlu_pro:test:2737,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.90,0.9,0.9,F,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",385,16,0.00186,c48227f39e38934a1dade543da54875f5fa02088a9676725fd88ba6d30837a3c,verification:e516965d7c51b94a99ae67eb8b41d6aa9ab86caf2abacffcbe450ddcd75a4272
task007a,mmlu_pro:test:2737,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.99,0.99,0.99,F,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",385,16,0.00186,60c093ff46c9d928791b244e8cddd65e59cf5fd479750587bbf015758a0af0b8,verification:462462b20b15d61604ff7049b324217b228bc9f465a3733508c0721a879e103f
task007a,mmlu_pro:test:2737,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,F,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",858,18,0.001896,1aae4b151b3bf3e15588e77c0c90c99c0907ba8cb23d51ce8dec14795e757ed7,verification:828266a0f5a1fb40bb0a7dc6bbd740fca4a121e7a8d3acd30495ee5911d37abe
task007a,mmlu_pro:test:2737,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,F,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",886,18,0.001952,3a2b2ef92d6612e25ac58724a7a28e88978f24a6c68e376b6cc5671aa023a0ce,verification:f8f5a0bcb284992765da02795b9db57fbda1b9936d11e5b0758bdd87202fdfef
task007a,mmlu_pro:test:2737,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,F,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",886,18,0.001952,c1aa4f5bf1cfee34bdf4cd64de63823d4c34b53e38ef2d9b09f59757d9aa818a,verification:fb7898a611b8992280b63a3ab25c519c5ac9b4c3368bf000d33cbc698ddf3f5d
task007a,mmlu_pro:test:2737,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,F,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",886,19,0.001962,6ed3a07b23a7444693c286b2666645fbd1d8b9f34e8408ad8b373aefc47667fa,verification:36902a8ea78a581c8481363ed9a1b2012a4545ef82d55bfcbfca0d2d3d42a5ee
task007a,mmlu_pro:test:2737,anthropic_sonnet5,claude-sonnet-5,stronger,hidden,,,F,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",863,18,0.001906,d1d89718eaf96a148cb3256e745d6620c1219b07ab518919f1a3993b51ad7abc,verification:4b3a7afb4e59785888239a4efdfac0564a14c399199efd67d5d8c3b3adcc3000
task007a,mmlu_pro:test:2737,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.70,0.7,0.7,F,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",891,18,0.001962,9631338e05988131efb669a527c752a7e165b932d0d690c69cb226e0aa2acde4,verification:7fbea18a0c9b43b0bf9a53dcade3158be7c4b2a6163b43cade0171468a68c033
task007a,mmlu_pro:test:2737,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.90,0.9,0.9,F,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",891,18,0.001962,c48227f39e38934a1dade543da54875f5fa02088a9676725fd88ba6d30837a3c,verification:3fc5246cf46bc43c967b6c2141c17786a82e6f97e26a441f5c4e9d8351eb6d38
task007a,mmlu_pro:test:2737,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.99,0.99,0.99,F,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",891,18,0.001962,60c093ff46c9d928791b244e8cddd65e59cf5fd479750587bbf015758a0af0b8,verification:980912f6290936de28833137089d19c5baaee1081bbc5e6e1645ef8bbc80401a
task007a,mmlu_pro:test:11327,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,B,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",543,14,0.002452,f7fd03005769793b62ba78a8c2db86365599b619e5a8fa56b958ca40c5b3ca76,verification:09a0436f68ec1941aa6456395d1e465beac6c43176cabbc90babb881a2a610c8
task007a,mmlu_pro:test:11327,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,B,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",560,14,0.00252,58cab0fa144f05c3d82d1116526eb063f60b3505cb1b5e9fb3883e8801a7d0c3,verification:f2acfdd78f29bdf8def80b132221891ec635ac5e53f2a6d1b107ab69c5073582
task007a,mmlu_pro:test:11327,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",560,16,0.00256,fccaea355eb3d0f2da3c804a84471f007e74c615c08cc4dffdbf27921d5d30da,verification:911e9b7ae94a5de043fa12d86f713df3cb8382f7e438f11159363d0deafaf2b8
task007a,mmlu_pro:test:11327,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",560,16,0.00256,19bec481596bd3a74383f9f28141db0e3f4103616faf2f7b691c4fc061b7cc15,verification:d9fc07f1eb071a2053e00a6b148815698efabde2b9b4d5ded7610afb4ce0fc2b
task007a,mmlu_pro:test:11327,openai_gpt56_sol,gpt-5.6-sol,stronger,hidden,,,B,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",544,14,0.002456,5f38ce3c88e4f6901ed83a64f29cf57c5fbf57a06de33401335b39cc189533f8,verification:7d8454accf8e56ab8bb76b9cdbf18a238e8b4f69c058467fe401fb63ffd10b02
task007a,mmlu_pro:test:11327,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.70,0.7,0.7,B,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",561,14,0.002524,fe20a53e8f55e8f2be1f8d90c334b8255b2d38ca63008d574ea8722d48581f7e,verification:de9db13d2904e7916442d884e5b48d2c04d8835316948c1e370333c072638e2b
task007a,mmlu_pro:test:11327,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.90,0.9,0.9,B,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",561,14,0.002524,7018e1ffc53944a16c9694fc450556aa352cef04f5ec4e310ec3d512cf0791d7,verification:b9ad9e652adee62c7b76ef3303fc4dc11814f025fc5b7d2870e0278a3157a60b
task007a,mmlu_pro:test:11327,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.99,0.99,0.99,B,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",561,16,0.002564,bbe1ccbd914d31f3ecdcc4bf74d1c6ad6838c7088175a6715f16248c94be1e2b,verification:762951705be803e9bd143439213aad67da185f88aa5663b3f0082cd073a3d9f8
task007a,mmlu_pro:test:11327,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,C,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",984,25,0.002218,29d0203c9945db86cb590b71b47ea07eaee94f07f66b845b92a0fc8168736842,verification:de2a7252493deb1b74843ad2322bd5d00c751a1776c8cd6db25de13d37c81174
task007a,mmlu_pro:test:11327,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,C,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1012,29,0.002314,5261af1a7c3d1a217777c0128e4d7e978b153fa71fb605cb4ea30e64e688c4d9,verification:51e6f0f4ab6e4338f3f4375145b743d69b09a87431538a1dc2888c846ebbdc80
task007a,mmlu_pro:test:11327,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,C,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1012,27,0.002294,65edc78e97d02018ee356201fb23b56697def1da780e73fd9f2d925f039e3022,verification:c89dbebd35947e36cc2728b9b7ea297497c0fe15ad9c0c2d210f801170b00324
task007a,mmlu_pro:test:11327,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,C,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1012,28,0.002304,ac705c34c4dc7575412a7b16174601b637c95e32985489e0efc96cacf920faf3,verification:aee95c1450426914cffb28d8e4734930f7282e16c5a300d600985c072bf8aa41
task007a,mmlu_pro:test:11327,anthropic_sonnet5,claude-sonnet-5,stronger,hidden,,,C,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",989,21,0.002188,291ab426b24972233063b8e2edce0f91c49e5a6359d98f0ea613dffbfaebdf9f,verification:f2bd0fe09665a310a73106813b96f8d60ec4f55b009ddcf17050de8108108e2a
task007a,mmlu_pro:test:11327,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.70,0.7,0.7,C,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1017,21,0.002244,41876abb70abde4785517bdb297436d21cf0f1a9e93548f349a8422e49e11214,verification:05821fd0bd6f61af0273a2d0ef3c960f7bf1ba73848fd2362a87386265328cac
task007a,mmlu_pro:test:11327,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.90,0.9,0.9,C,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1017,23,0.002264,c63e390a8a5d8efa3039945f66d7c8a098c463f9d4ab8d9f144901c199bf4343,verification:5e8f1218f28ebe282d1a260de21deea7c6c0e8d2ece8e70296eb13f585978525
task007a,mmlu_pro:test:11327,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.99,0.99,0.99,C,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1017,23,0.002264,e95f4ac7f3258c1796695e4b6773dfed2420f47f0098ad8f76d058b5021200b1,verification:6f1099816d03f664b0f9f6ed099e045a54c561ec5bcc5bf210319ff790aeb0a7
task007a,mmlu_pro:test:4848,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,D,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",526,16,0.002424,2aabf711840c9380f3a4fc1e20922a3fd3c70154f25bce5cc8872ba77d6147c7,verification:9dcca0d07de097be4418241b133fb600e038ab8a0a5bb311e7ea2b96bf0dd078
task007a,mmlu_pro:test:4848,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,D,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",543,16,0.002492,8037188eefe678675ce3010e3f4f609c1acc8ff5bbc3c693c1b55824910aca5a,verification:9ac5bcbd31c88c5c8888d4c0b8a3ccae983cd29d87f0e555dc263cc8545ea8fe
task007a,mmlu_pro:test:4848,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,D,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",543,16,0.002492,bffb93907761b50672ed345fe8a2e3108fe958d3be644c0490acb23f0edd60c7,verification:7ef096d2ed6acc362cad83704913a0031fb9f9a75276f5fe0bcfa6a309732e9e
task007a,mmlu_pro:test:4848,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,D,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",543,16,0.002492,8c0e9261b0adf749270c26c02bf587f18091b5dc40b3087b1e1748001d6d6d48,verification:9d1961eea2b3ec62dafbf5e35250f0f03b7560020892d24972bbbc416793a808
task007a,mmlu_pro:test:4848,openai_gpt56_sol,gpt-5.6-sol,stronger,hidden,,,D,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",527,16,0.002428,c0e132595bc1a80e803a5f5b536417c3d0f57e3b3168b200c1ae47b5b3cb6b32,verification:e88853a9c278341c4bf0214a1ab12c65954aef421d52cc9a42cbeae7265dbef4
task007a,mmlu_pro:test:4848,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.70,0.7,0.7,D,False,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",544,14,0.002456,e5ff0aa5c3da5e5565de36cd9ff3ef067e46ce1f5e01e0d272203860fa89bbed,verification:e791a33dde52aed860a16d3a1f8d4b9780cfe0c860a6c0f69fd2f3f99a3b1522
task007a,mmlu_pro:test:4848,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.90,0.9,0.9,D,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",544,16,0.002496,c1528f46cb57d60d90a08e13ca3f39b09da57a19d2dbccc55d1be2668e1de9c2,verification:7abaf56175be82d73e55643cba7c1b9a2f4d96eb1b63398e0ec8cca5111ce6f7
task007a,mmlu_pro:test:4848,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.99,0.99,0.99,D,False,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",544,16,0.002496,c51ebcecc794fd17045c73af83b999d250391cfa34d4ad223ed145a4ee8a6155,verification:d20ce50a7566a28d458d5bb1fead230fa9c549b12661965dbaa67afccd215d92
task007a,mmlu_pro:test:4848,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1031,18,0.002242,3354fc688011eeff4c24eda8189fa244068b49f0e6896e86c37a43f41634628c,verification:754611ddbc9816446830309ee2b9bd2158650747823efa78f5a6f0b2d829c278
task007a,mmlu_pro:test:4848,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1059,18,0.002298,6bb74c415930001c7c1cad6f3d25c7de42cc57aade42ad6af20e4668f3fcee8f,verification:6cab97818b32909c3131526449ed6ff16befbdbf29bfc71fed201154a2fd1846
task007a,mmlu_pro:test:4848,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1059,18,0.002298,5e1dbed05c3425b2fa3adb0014bf3798d17522fe0ca798b04deea143d2c397a6,verification:31a688a0219282c4963eb49be56429afc14136f09a012f29c91f0626e8deb73a
task007a,mmlu_pro:test:4848,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,C,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",1059,18,0.002298,ef2f6a26ea613e49a3bdd805da6260bcd8ff26a7f0435ba76de1c7b1a78a22d6,verification:ecd53de9d388977b0a653b0eb4f69f0ea9327ef25fc818b3e895060689765410
