question_id,model_alias,model_endpoint,frozen_answer,stage1_correct,q1,q2,q2_minus_q1,hidden_verify_fraction,hidden_verify_count,n_hidden_cells,parse_status,raw_response,returned_model_id,input_tokens,output_tokens,estimated_cost_usd,prompt_hash,request_key,endpoint,inference_settings,timestamp
mmlu_pro:test:6989,openai_gpt56_sol,gpt-5.6-sol,A,True,0.98,0.98,0.0,0.0,0,8,success,"{""probability_correct"":0.98}",gpt-5.6-sol,170,17,0.00102,946c3d9f4e565f199e294f68abc596c28dad3ff1ba2ed42ca7990b8dbb9c3bbb,confidence:ebbf2a9bd59c147ce95c30fe4ab8763e6ffcbc94aa0e99e5618cf3f9e4f3405a,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:00:30.813683+00:00
mmlu_pro:test:6989,anthropic_sonnet5,claude-sonnet-5,A,True,0.8,0.8,0.0,0.25,2,8,success,"{""probability_correct"":0.8}",claude-sonnet-5,421,13,0.000972,946c3d9f4e565f199e294f68abc596c28dad3ff1ba2ed42ca7990b8dbb9c3bbb,confidence:1c9afe12ca24155e5aff4fddb29027f868db4e65c8c220cd6ff9c1c6acac28e5,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:00:29.501612+00:00
mmlu_pro:test:7049,openai_gpt56_sol,gpt-5.6-sol,E,True,0.97,0.97,0.0,0.0,0,8,success,"{""probability_correct"":0.97}",gpt-5.6-sol,178,17,0.001052,ad5f23d8032c7a4849da2dc6e5063c3c4fd44d2f834001df827fe80b24b9a7d5,confidence:b22eeaab456d3ed7f31bb905eb55d0e29cc0e20b1e3708494151b51e88e7417a,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:00:30.539973+00:00
mmlu_pro:test:7049,anthropic_sonnet5,claude-sonnet-5,E,True,0.85,0.85,0.0,0.0,0,8,success,"{""probability_correct"":0.85}",claude-sonnet-5,415,13,0.00096,ad5f23d8032c7a4849da2dc6e5063c3c4fd44d2f834001df827fe80b24b9a7d5,confidence:4ffdfe192c40ddf3f761e6f563173a67705c5a95a81db043ff6ed83ea01b3052,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:00:30.477830+00:00
mmlu_pro:test:7076,openai_gpt56_sol,gpt-5.6-sol,J,True,0.99,0.99,0.0,0.0,0,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,344,17,0.001716,73a424a6bd77797beee200b166cb54319d73bbcac01ae0aa23bda6c5577e2ebe,confidence:b031a49c7eddf8c092af499aec97991762645b62ad2be06abc57668f7cea713e,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:00:30.493773+00:00
mmlu_pro:test:7076,anthropic_sonnet5,claude-sonnet-5,J,True,0.95,0.95,0.0,0.0,0,8,success,"{""probability_correct"":0.95}",claude-sonnet-5,688,13,0.001506,73a424a6bd77797beee200b166cb54319d73bbcac01ae0aa23bda6c5577e2ebe,confidence:54f1d8820e78717a64878ca9900a65a13cf6c235be0a8f7b4253b5247c10b79b,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:00:31.946330+00:00
mmlu_pro:test:7085,openai_gpt56_sol,gpt-5.6-sol,C,False,0.22,0.1,-0.12,1.0,8,8,success,"{""probability_correct"":0.1}",gpt-5.6-sol,386,17,0.001884,81b3afec1710753611dfa3ae87ac2ef93225ee7adfa702daad50ba6e542719b8,confidence:6366c2dae3ef09320c8b1e79fca77aef9d0938959bc63d5366c9e6f2d00d5790,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:00:31.891904+00:00
mmlu_pro:test:7085,anthropic_sonnet5,claude-sonnet-5,E,True,0.4,0.35,-0.050000000000000044,1.0,8,8,success,"{""probability_correct"":0.35}",claude-sonnet-5,713,13,0.001556,e1fe6ffd4e3940f01a2dfdff1aac49428acfa31e08ee4e6a6504aa4f9afb479d,confidence:c05d03517a676b508cc7e77d62330e8989446052520d04b206729a098a739275,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:00:32.237560+00:00
mmlu_pro:test:7089,openai_gpt56_sol,gpt-5.6-sol,H,True,0.99,0.99,0.0,0.0,0,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,271,17,0.001424,f04627b27c1c529a07876ae69352cd67d713c4ffed032b10d86db6580d1aa2f5,confidence:64777189431bed938f0211c7a20dbd09794bcb77e33adcf5c9d349c859e1a1fa,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:00:32.417829+00:00
mmlu_pro:test:7089,anthropic_sonnet5,claude-sonnet-5,H,True,0.9,0.9,0.0,0.0,0,8,success,"{""probability_correct"":0.9}",claude-sonnet-5,567,13,0.001264,f04627b27c1c529a07876ae69352cd67d713c4ffed032b10d86db6580d1aa2f5,confidence:6bdab04474eb3db5e49c542e0dfbbbfb899ab99351203456cebcf2bd1761885c,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:00:33.582339+00:00
mmlu_pro:test:7094,openai_gpt56_sol,gpt-5.6-sol,I,True,0.98,0.98,0.0,0.0,0,8,success,"{""probability_correct"":0.98}",gpt-5.6-sol,247,17,0.001328,f342853010ba4fa200b0da632f9996fb5f3c4155d01d6007c457ed89ef5bee04,confidence:5269ff299a047f6957b211425b955a40496f8928d7cd9b6a8a67db05cbb8b86d,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:00:33.482701+00:00
mmlu_pro:test:7094,anthropic_sonnet5,claude-sonnet-5,I,True,0.75,0.75,0.0,0.0,0,8,success,"{""probability_correct"":0.75}",claude-sonnet-5,524,13,0.001178,f342853010ba4fa200b0da632f9996fb5f3c4155d01d6007c457ed89ef5bee04,confidence:ecc6c2363d915facdf5fa451cd47d31ce212f222dfd2d22172986d19120b645a,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:00:33.902871+00:00
mmlu_pro:test:7105,openai_gpt56_sol,gpt-5.6-sol,G,True,0.98,0.97,-0.010000000000000009,0.0,0,8,success,"{""probability_correct"":0.97}",gpt-5.6-sol,186,17,0.001084,b599c5108cd3132eb90171a982f92cbaf02754eea1f9480d11dbe5213c0301f9,confidence:ba1fb95599f9d2a5b67c3800dc597c4585e9acf7a629834dd92d6eab9ddfab5b,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:00:33.626635+00:00
mmlu_pro:test:7105,anthropic_sonnet5,claude-sonnet-5,G,True,0.7,0.6,-0.09999999999999998,1.0,8,8,success,"{""probability_correct"":0.6}",claude-sonnet-5,466,13,0.001062,b599c5108cd3132eb90171a982f92cbaf02754eea1f9480d11dbe5213c0301f9,confidence:7d6bd869ffc56f97375845994a7fc325b48b03f149456efa0caeb082ec2f53e4,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:00:34.721274+00:00
mmlu_pro:test:7119,openai_gpt56_sol,gpt-5.6-sol,J,True,0.99,0.99,0.0,0.0,0,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,267,17,0.001408,8251376ed8c9447a960fa93a2197a8ce5905a29aac861f0a3ea2e4821c10d5dc,confidence:f38cd692a06a4d21eb878627bf5902ed9e2d4d2bdebdfa7ddaaf6fe965cf3e94,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:00:35.475384+00:00
mmlu_pro:test:7119,anthropic_sonnet5,claude-sonnet-5,J,True,0.93,0.95,0.019999999999999907,0.0,0,8,success,"{""probability_correct"":0.95}",claude-sonnet-5,571,13,0.001272,8251376ed8c9447a960fa93a2197a8ce5905a29aac861f0a3ea2e4821c10d5dc,confidence:dfb1ac052514b8926f298f52601f7676aa7dbc29b5411de03f95332b1bcf220f,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:00:35.478905+00:00
mmlu_pro:test:7145,openai_gpt56_sol,gpt-5.6-sol,D,True,0.99,0.99,0.0,0.0,0,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,209,17,0.001176,cdfa7b2ce3b2c4dd6477b9d189b2f4c3cf50d81cf946a79e406ef060b7561b24,confidence:cb43488e31c1f9f6bc1f09414c8f5f965dcff6dfecc51e2a4eb8aedd6461e4d3,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:00:36.057754+00:00
mmlu_pro:test:7145,anthropic_sonnet5,claude-sonnet-5,D,True,0.92,0.9,-0.020000000000000018,0.0,0,8,success,"{""probability_correct"":0.9}",claude-sonnet-5,499,13,0.001128,cdfa7b2ce3b2c4dd6477b9d189b2f4c3cf50d81cf946a79e406ef060b7561b24,confidence:726eaae20c84b38fa7b7461583b0003397f91b8d3da1d75ab0bd7772f1b903fb,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:00:36.482671+00:00
mmlu_pro:test:7194,openai_gpt56_sol,gpt-5.6-sol,A,False,0.9,0.98,0.07999999999999996,1.0,8,8,success,"{""probability_correct"":0.98}",gpt-5.6-sol,316,17,0.001604,fec581e4cbf4760b5b73f639ee480dba8746a64630cf27a7731554e4c95de982,confidence:3184f5f947931f2351cfe5427b9dea42cfa2683b4580c916e5deb98da9dadb7d,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:00:36.862325+00:00
mmlu_pro:test:7194,anthropic_sonnet5,claude-sonnet-5,G,False,0.55,0.6,0.04999999999999993,1.0,8,8,success,"{""probability_correct"":0.6}",claude-sonnet-5,657,13,0.001444,554263c497c7797a7abc9902b391ea158f1ef1726b5a4d1b4900e62730b731ab,confidence:112d0ead06fc41a286e28e6523e5dc8f8b9b14bb28cdcc132cda875624899b40,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:00:37.166916+00:00
mmlu_pro:test:7199,openai_gpt56_sol,gpt-5.6-sol,J,True,0.99,0.99,0.0,0.0,0,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,333,17,0.001672,677b9ac2e8b9deb0448bc09380faf69e9523a431f3f0644bbe5db300adc24e6b,confidence:15da2ecc77fccbfe0790d3d4c251eb2225632a0e862a7536fbe11d4139a3ac3d,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:00:37.653490+00:00
mmlu_pro:test:7199,anthropic_sonnet5,claude-sonnet-5,J,True,0.95,0.97,0.020000000000000018,0.0,0,8,success,"{""probability_correct"":0.97}",claude-sonnet-5,685,13,0.0015,677b9ac2e8b9deb0448bc09380faf69e9523a431f3f0644bbe5db300adc24e6b,confidence:bbef4367c674d066f15958c6b9546b367e06091fb990880a7388f1f880f51bb1,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:00:38.437898+00:00
mmlu_pro:test:7207,openai_gpt56_sol,gpt-5.6-sol,C,True,0.999,0.99,-0.009000000000000008,0.0,0,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,200,17,0.00114,ee9041d8c476e8b06ddc3c48d65ebd9b8e71d49622dbad1cb439c7bbb66c8c1c,confidence:3241378fbeb3422fe6e6ed228db380c3808faee3ef64eea22ad3c35269cf9e77,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:00:38.214500+00:00
mmlu_pro:test:7207,anthropic_sonnet5,claude-sonnet-5,C,True,0.95,0.95,0.0,0.125,1,8,success,"{""probability_correct"":0.95}",claude-sonnet-5,431,13,0.000992,ee9041d8c476e8b06ddc3c48d65ebd9b8e71d49622dbad1cb439c7bbb66c8c1c,confidence:50908e03948c0ae0666647200361f6610e90240ba140a28ac1fd6f4fd741bfa5,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:00:38.413298+00:00
mmlu_pro:test:7210,openai_gpt56_sol,gpt-5.6-sol,F,True,0.98,0.97,-0.010000000000000009,0.125,1,8,success,"{""probability_correct"":0.97}",gpt-5.6-sol,183,17,0.001072,933b02c941d4ce5b342a665c838c8b6d48b29aa60f8a218965a6ba6a07d53dc1,confidence:3d5b33230e01128b0346df2dadd24df0682a4211d791bf8a6f28301c9aff28f7,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:00:38.541897+00:00
mmlu_pro:test:7210,anthropic_sonnet5,claude-sonnet-5,F,True,0.7,0.7,0.0,1.0,8,8,success,"{""probability_correct"":0.7}",claude-sonnet-5,421,13,0.000972,933b02c941d4ce5b342a665c838c8b6d48b29aa60f8a218965a6ba6a07d53dc1,confidence:e0ef756f6deae9f53028d5c96a6b04ced48ea424f43636af07806856e6912093,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:00:39.490258+00:00
mmlu_pro:test:7244,openai_gpt56_sol,gpt-5.6-sol,G,True,0.99,0.99,0.0,0.0,0,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,238,17,0.001292,285e0dd04350e04651124efea84d2426bf6799b50d1b50138475fcdf7516c594,confidence:d13844545f3715649138dd245a6ce35f0fb87b0770d130a4cf1d4226b57598e2,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:00:40.017064+00:00
mmlu_pro:test:7244,anthropic_sonnet5,claude-sonnet-5,G,True,0.97,0.97,0.0,0.0,0,8,success,"{""probability_correct"":0.97}",claude-sonnet-5,522,13,0.001174,285e0dd04350e04651124efea84d2426bf6799b50d1b50138475fcdf7516c594,confidence:ad61322dd04c1b3906083271c20f99149e44e0508f2938e22a0793a5137a74f9,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:00:39.943217+00:00
mmlu_pro:test:7272,openai_gpt56_sol,gpt-5.6-sol,F,False,0.98,0.99,0.010000000000000009,0.0,0,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,307,17,0.001568,0d163b6c1a5c81b0d08ea0ff7774bc918107f1cf3d89b6ecdd6d0514517766c8,confidence:8d5d5c6594208e7e28c9354ddfe37eb079f5b8fccfb2e896339929800e9f72ae,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:00:40.638878+00:00
mmlu_pro:test:7272,anthropic_sonnet5,claude-sonnet-5,D,True,0.6,0.5,-0.09999999999999998,1.0,8,8,success,"{""probability_correct"":0.5}",claude-sonnet-5,640,13,0.00141,cd41c0b3b98fa519a6852cdf7d9a2a380db08bec030b67857ff25e9437e5114a,confidence:e8b6f31618685c082d208c7bb0d348276e2752173c58952422a7c7cbcd99d10b,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:00:41.262864+00:00
mmlu_pro:test:7275,openai_gpt56_sol,gpt-5.6-sol,E,True,0.96,0.98,0.020000000000000018,0.0,0,8,success,"{""probability_correct"":0.98}",gpt-5.6-sol,241,17,0.001304,2f2eb898d3464d2be5305dbb15e6090b1a6d7786b318468d69a9e4bc0e44fab9,confidence:3c49713506bc672bad7e092fe9ed82a9c5644d466c551bead56c9217cf86bceb,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:00:41.160256+00:00
mmlu_pro:test:7275,anthropic_sonnet5,claude-sonnet-5,E,True,0.75,0.75,0.0,0.0,0,8,success,"{""probability_correct"":0.75}",claude-sonnet-5,538,13,0.001206,2f2eb898d3464d2be5305dbb15e6090b1a6d7786b318468d69a9e4bc0e44fab9,confidence:dbfba7b5687e86d0cce24e98db3335b76b971805fcc7ee07a77e59fb080a3aa5,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:00:41.059768+00:00
mmlu_pro:test:7316,openai_gpt56_sol,gpt-5.6-sol,F,True,0.99,0.99,0.0,0.0,0,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,188,17,0.001092,05ecd033bcde8dfece826ef4cccaec120a0dcad00e9b03c0d638521619d0a457,confidence:a15e9dc784d042f0adfe1c17657146c0539c52972d12bd07dcbe677db074b9d3,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:00:42.379583+00:00
mmlu_pro:test:7316,anthropic_sonnet5,claude-sonnet-5,F,True,0.95,0.95,0.0,0.0,0,8,success,"{""probability_correct"":0.95}",claude-sonnet-5,452,13,0.001034,05ecd033bcde8dfece826ef4cccaec120a0dcad00e9b03c0d638521619d0a457,confidence:54def5c98aa1c6cc2312aa8d14de29ac6d3a8840ca424e1218d3cb3a6e1bbbd2,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:00:42.375644+00:00
mmlu_pro:test:7329,openai_gpt56_sol,gpt-5.6-sol,B,True,0.99,0.99,0.0,0.0,0,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,277,17,0.001448,76dc2add3bb91f300b1e6d86ea8f824c9822c42451d0e4fec9a6ed9b79cf44f9,confidence:1a2821d7dc4f9a4f5aaecdff0df3e9854c34c7d4dc471e9b630e8612cbffac5e,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:00:42.203511+00:00
mmlu_pro:test:7329,anthropic_sonnet5,claude-sonnet-5,B,True,0.9,0.92,0.020000000000000018,0.0,0,8,success,"{""probability_correct"":0.92}",claude-sonnet-5,564,13,0.001258,76dc2add3bb91f300b1e6d86ea8f824c9822c42451d0e4fec9a6ed9b79cf44f9,confidence:2f77cd3495406a5e4a68a8c013587f19855125753991ecc63fde0b4a1a3d20f1,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:00:42.389474+00:00
mmlu_pro:test:7371,openai_gpt56_sol,gpt-5.6-sol,C,True,0.82,0.86,0.040000000000000036,1.0,8,8,success,"{""probability_correct"":0.86}",gpt-5.6-sol,311,17,0.001584,8fabe7bcc029ef26c4307d8314cc2ef9842962b9be1702c57b95b771b09b4cea,confidence:84107b392f14c827b266a0a1992b2cc863dc5c713caaea56c15956a3cd724936,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:00:44.356334+00:00
mmlu_pro:test:7371,anthropic_sonnet5,claude-sonnet-5,I,False,0.35,0.4,0.050000000000000044,1.0,8,8,success,"{""probability_correct"":0.4}",claude-sonnet-5,586,13,0.001302,09a95fbd71828ca7431cc5233383983919232a14d126ea6346eeaef5bc0c953f,confidence:bb182b76b3c9961ff3626744531fa09e83e95321287d11a0775bf0f632233fc1,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:00:43.609170+00:00
mmlu_pro:test:7395,openai_gpt56_sol,gpt-5.6-sol,A,True,0.99,0.99,0.0,0.0,0,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,259,17,0.001376,ae498b3bd0706c422a3329b45304984a382b3d356bef16656705bc8e8cae094a,confidence:b8cb432f9f7a2d2a5b14c22dd8480dcea01275a626319bb2f10bfd6174516e23,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T03:00:45.576527+00:00
mmlu_pro:test:7395,anthropic_sonnet5,claude-sonnet-5,A,True,0.92,0.95,0.029999999999999916,0.0,0,8,success,"{""probability_correct"":0.95}",claude-sonnet-5,544,13,0.001218,ae498b3bd0706c422a3329b45304984a382b3d356bef16656705bc8e8cae094a,confidence:cfe2fb5dfffdcb8ba40a222489a6172a0456d2ea63f6af2754d0b06fb1fdad33,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T03:00:44.034072+00:00
