study_id,run_id,request_key,question_id,model_alias,model_endpoint,task,delta,q_delta,rendered_q_delta,parsed_action,verify,incorrect,reused_delta0,estimated_cost_usd,q1,input_tokens,output_tokens
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:10148,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.99,0.99,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:7623a49915bef41fd2714d27da7fe33c3e5a089e72ff9aa2ae277198eb7524d4,mmlu_pro:test:10148,openai_gpt56_sol,,mmlu,-1.5,0.9566909942174234,,USE_UNVERIFIED,False,False,False,0.00204,0.99,430,16
,,verification:d3b4733cd825afcd772a6f50a0fb579c2c714520c88c7ffb60df0080bdeccc6a,mmlu_pro:test:10148,openai_gpt56_sol,,mmlu,-0.75,0.9790638565595808,,USE_UNVERIFIED,False,False,False,0.00204,0.99,430,16
,,verification:59bdca5ba85cf26a1460651540b6ce023161c9c9a02c01904420e26eda4aeef6,mmlu_pro:test:10148,openai_gpt56_sol,,mmlu,0.75,0.9952512786303263,,USE_UNVERIFIED,False,False,False,0.00204,0.99,430,16
,,verification:1d8a137a67dabf9dbdaec1c81af82ce7f38967ed84dbda036bce1dd7ab743454,mmlu_pro:test:10148,openai_gpt56_sol,,mmlu,1.5,0.9977512283699548,,USE_UNVERIFIED,False,False,False,0.00204,0.99,430,16
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:10148,anthropic_sonnet5,claude-sonnet-5,mmlu,0.0,0.85,0.85,VERIFY_FIRST,True,False,True,0.0,,,
,,verification:e0b7e55973decbf48355ea88acb0532d0311010f1129ebcf96a8ccbc39794708,mmlu_pro:test:10148,anthropic_sonnet5,,mmlu,-1.5,0.5583827383980898,,VERIFY_FIRST,True,False,False,0.001858,0.85,839,18
,,verification:edc537fe67293dfc756d8b78ad0da429a553a858d91e9cc0eb35e68b75a4aa17,mmlu_pro:test:10148,anthropic_sonnet5,,mmlu,-0.75,0.7280202117132848,,VERIFY_FIRST,True,False,False,0.001858,0.85,839,18
,,verification:7aab0e9d272ebef6a571f5f19495fccc0a1781dead5478d0d9c6ac7ffe96b8df,mmlu_pro:test:10148,anthropic_sonnet5,,mmlu,0.75,0.9230552212606222,,VERIFY_FIRST,True,False,False,0.001858,0.85,839,18
,,verification:51fc0d704f2aaf8c9aa95495faeaf4547512451443de24804e82a95c4cc54f99,mmlu_pro:test:10148,anthropic_sonnet5,,mmlu,1.5,0.9621158137182997,,VERIFY_FIRST,True,False,False,0.001858,0.85,839,18
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:10207,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.99,0.99,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:1da47863aa02b17fa8a54f9ca26b8b459d9b28a420cfe4f3f8f005b50069b412,mmlu_pro:test:10207,openai_gpt56_sol,,mmlu,-1.5,0.9566909942174234,,USE_UNVERIFIED,False,False,False,0.00186,0.99,385,16
,,verification:67c3946fc4565a966ed31294a33d4d6fcbe1e08adaaaffeb58a0abe718c52f61,mmlu_pro:test:10207,openai_gpt56_sol,,mmlu,-0.75,0.9790638565595808,,USE_UNVERIFIED,False,False,False,0.00186,0.99,385,16
,,verification:97ef16681b522ebac01002a743d278a693d6bceb172f78f2fee637f419771ef7,mmlu_pro:test:10207,openai_gpt56_sol,,mmlu,0.75,0.9952512786303263,,USE_UNVERIFIED,False,False,False,0.00186,0.99,385,16
,,verification:44f04ed242379e9106b21ca93dd5ec3e02ea337a697b73687dc71860825c2d84,mmlu_pro:test:10207,openai_gpt56_sol,,mmlu,1.5,0.9977512283699548,,USE_UNVERIFIED,False,False,False,0.00186,0.99,385,16
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:10207,anthropic_sonnet5,claude-sonnet-5,mmlu,0.0,0.9,0.9,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:2345a095785a5365a11341ec92292813d2efaa1c7d59d8e41a57c6223f6fb13c,mmlu_pro:test:10207,anthropic_sonnet5,,mmlu,-1.5,0.6675721382568807,,VERIFY_FIRST,True,False,False,0.001818,0.9,819,18
,,verification:3528c157b6143cfabde3ae8cc3bce31d0368a08d414e2da6ec1f7a029c92cc20,mmlu_pro:test:10207,anthropic_sonnet5,,mmlu,-0.75,0.8095709261986922,,VERIFY_FIRST,True,False,False,0.001818,0.9,819,18
,,verification:33339f5120a7def93e523a0dacca31f60b5cfd7a44c5f48ee611b85f144346ac,mmlu_pro:test:10207,anthropic_sonnet5,,mmlu,0.75,0.950132150174834,,USE_UNVERIFIED,False,False,False,0.001828,0.9,819,19
,,verification:f337879e4c7da7b801b91a1140f723190f6d0c04419a7c6b53c17834ed3251cc,mmlu_pro:test:10207,anthropic_sonnet5,,mmlu,1.5,0.9758075451312032,,USE_UNVERIFIED,False,False,False,0.001828,0.9,819,19
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:10210,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.97,0.97,USE_UNVERIFIED,False,True,True,0.0,,,
,,verification:3da8bd92e6f20aee2e8b9a075a2fccd54c151816f21af6c2807154ad40786ff0,mmlu_pro:test:10210,openai_gpt56_sol,,mmlu,-1.5,0.8782646654075883,,USE_UNVERIFIED,False,True,False,0.001748,0.97,357,16
,,verification:895f2066e14ea71ffbe09644c68af31118341650452214c9a95bd084fab1bb5d,mmlu_pro:test:10210,openai_gpt56_sol,,mmlu,-0.75,0.9385492153266495,,USE_UNVERIFIED,False,True,False,0.001748,0.97,357,16
,,verification:198fe770588a0284940e72b6557c7598cded3f1cfd119b1af246c56deb450031,mmlu_pro:test:10210,openai_gpt56_sol,,mmlu,0.75,0.9856010829099389,,USE_UNVERIFIED,False,True,False,0.001748,0.97,357,16
,,verification:674b586281ba964cbde1625f89afdd921e95b983b680d61316d61c2810036751,mmlu_pro:test:10210,openai_gpt56_sol,,mmlu,1.5,0.9931463636953963,,USE_UNVERIFIED,False,True,False,0.001748,0.97,357,16
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:10210,anthropic_sonnet5,claude-sonnet-5,mmlu,0.0,0.75,0.75,VERIFY_FIRST,True,False,True,0.0,,,
,,verification:4cbbd81ab6260f44e11aced63b21f9563c1e3a96495908c093ebc351a50ff1a3,mmlu_pro:test:10210,anthropic_sonnet5,,mmlu,-1.5,0.40097897303615737,,VERIFY_FIRST,True,False,False,0.001756,0.75,788,18
,,verification:f2faa7b33dc5b0945c90bb83b0323044ef4c595682a94a7ecc3257d0af641f07,mmlu_pro:test:10210,anthropic_sonnet5,,mmlu,-0.75,0.5862810221341224,,VERIFY_FIRST,True,False,False,0.001756,0.75,788,18
,,verification:fbe24c86cbb577cf6585b5fbc993840e0c293c9c332666bfa954640c4109667b,mmlu_pro:test:10210,anthropic_sonnet5,,mmlu,0.75,0.863964087441132,,VERIFY_FIRST,True,False,False,0.001756,0.75,788,18
,,verification:c77f4cad6469967b369e58501d053bef962ffde5e30e60984ce93a91032e45a5,mmlu_pro:test:10210,anthropic_sonnet5,,mmlu,1.5,0.9307722154980691,,VERIFY_FIRST,True,False,False,0.001756,0.75,788,18
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:10286,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.99,0.99,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:9c7d348f208ad6b0ee198d2b0dded0f767a37562715368b107d584161beb739e,mmlu_pro:test:10286,openai_gpt56_sol,,mmlu,-1.5,0.9566909942174234,,USE_UNVERIFIED,False,False,False,0.001744,0.99,356,16
,,verification:75d1d4516ba7789bac7a7942a6da1e6c92496210e1e2104bf8940233b48b9aee,mmlu_pro:test:10286,openai_gpt56_sol,,mmlu,-0.75,0.9790638565595808,,USE_UNVERIFIED,False,False,False,0.001744,0.99,356,16
,,verification:29a31fd6544544aa8b6f103d7e672dd4e5a037aec50710704d8f4c047983cbae,mmlu_pro:test:10286,openai_gpt56_sol,,mmlu,0.75,0.9952512786303263,,USE_UNVERIFIED,False,False,False,0.001744,0.99,356,16
,,verification:2871d9407b8b945472b5149f97b9baebaa0ccfa7d1090a57faed4837483303f1,mmlu_pro:test:10286,openai_gpt56_sol,,mmlu,1.5,0.9977512283699548,,USE_UNVERIFIED,False,False,False,0.001744,0.99,356,16
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:10286,anthropic_sonnet5,claude-sonnet-5,mmlu,0.0,0.75,0.75,VERIFY_FIRST,True,False,True,0.0,,,
,,verification:60bb3bd4219cd3f6d5e31725067a8aa5c819de5cf4b178c221133ca03224cd78,mmlu_pro:test:10286,anthropic_sonnet5,,mmlu,-1.5,0.40097897303615737,,VERIFY_FIRST,True,False,False,0.001694,0.75,757,18
,,verification:d9a5631786653ffdbeddda9b06b3192b2b6b956fb4d97bb22b52608ef96bc9f7,mmlu_pro:test:10286,anthropic_sonnet5,,mmlu,-0.75,0.5862810221341224,,VERIFY_FIRST,True,False,False,0.001694,0.75,757,18
,,verification:ef3db75999a1b80bfa4132be6df48f7f3cd814eba743d0c1e82e07b2290fe855,mmlu_pro:test:10286,anthropic_sonnet5,,mmlu,0.75,0.863964087441132,,VERIFY_FIRST,True,False,False,0.001694,0.75,757,18
,,verification:3bc9ec01e1abf52cb744128fba6121fb48c4a0dbefbc638e7ee79a7ab51e2c91,mmlu_pro:test:10286,anthropic_sonnet5,,mmlu,1.5,0.9307722154980691,,VERIFY_FIRST,True,False,False,0.001694,0.75,757,18
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:10293,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.99,0.99,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:4e9359891e190a42d2d95cab9a5f7c5b9fa5fdaeac5ae9d8f54dfc474ae9be1b,mmlu_pro:test:10293,openai_gpt56_sol,,mmlu,-1.5,0.9566909942174234,,USE_UNVERIFIED,False,False,False,0.001684,0.99,341,16
,,verification:5c64b82eb0fcb3ea6a96eb0e41274e6978682d674cdce9a869afe42cad06cbd3,mmlu_pro:test:10293,openai_gpt56_sol,,mmlu,-0.75,0.9790638565595808,,USE_UNVERIFIED,False,False,False,0.001684,0.99,341,16
,,verification:f98fcbd1a9ebc8c837fd9eb6356cb661145019e657d0c4b288b6dd2004e4f949,mmlu_pro:test:10293,openai_gpt56_sol,,mmlu,0.75,0.9952512786303263,,USE_UNVERIFIED,False,False,False,0.001684,0.99,341,16
,,verification:d1259d14c0bee63ba9b453514cb9e7181f9f06888ffb1ee5796e5e9489386139,mmlu_pro:test:10293,openai_gpt56_sol,,mmlu,1.5,0.9977512283699548,,USE_UNVERIFIED,False,False,False,0.001684,0.99,341,16
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:10293,anthropic_sonnet5,claude-sonnet-5,mmlu,0.0,0.9,0.9,VERIFY_FIRST,True,True,True,0.0,,,
,,verification:9c8c5462da790734884bc83a0db3b6fb28273b7f934fb5f0a23b7732d16f992d,mmlu_pro:test:10293,anthropic_sonnet5,,mmlu,-1.5,0.6675721382568807,,VERIFY_FIRST,True,True,False,0.001644,0.9,732,18
,,verification:8379a72f9d82abf4e21595175dc9af9defa4d2aa4a97b8635573686d2ec5fd6a,mmlu_pro:test:10293,anthropic_sonnet5,,mmlu,-0.75,0.8095709261986922,,VERIFY_FIRST,True,True,False,0.001644,0.9,732,18
,,verification:cc3aa69d802b5b866a50a95d805b59861873ee8fc7484cc0eaae288c086ff778,mmlu_pro:test:10293,anthropic_sonnet5,,mmlu,0.75,0.950132150174834,,VERIFY_FIRST,True,True,False,0.001644,0.9,732,18
,,verification:c25dc129a1c0508ad76404059a93bcd69f2d653f5b9be35124222a279a2b904d,mmlu_pro:test:10293,anthropic_sonnet5,,mmlu,1.5,0.9758075451312032,,VERIFY_FIRST,True,True,False,0.001644,0.9,732,18
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:10312,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.999,0.999,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:0405cb877137fb29faf447290d0ede5a5542886baa23ad416879a3d9df7751c1,mmlu_pro:test:10312,openai_gpt56_sol,,mmlu,-1.5,0.9955338606382643,,USE_UNVERIFIED,False,False,False,0.001616,0.999,324,16
,,verification:6bbe1ff33dc916466a911a027dea8f5e15c8d239c6d32f9570da0bddbf0a2a85,mmlu_pro:test:10312,openai_gpt56_sol,,mmlu,-0.75,0.9978853620340306,,USE_UNVERIFIED,False,False,False,0.001616,0.999,324,16
,,verification:ded487b898d20ff216f5ce92ce27aa1d3ccf4c42fa605bb56198ea01d906f19f,mmlu_pro:test:10312,openai_gpt56_sol,,mmlu,0.75,0.9995273840792915,,USE_UNVERIFIED,False,False,False,0.001616,0.999,324,16
,,verification:a57e79147a6a87b4f559fecd6abbc5989e0a7f3c7773a7f623dbdf74702702f1,mmlu_pro:test:10312,openai_gpt56_sol,,mmlu,1.5,0.9997766963619902,,USE_UNVERIFIED,False,False,False,0.001616,0.999,324,16
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:10312,anthropic_sonnet5,claude-sonnet-5,mmlu,0.0,0.9,0.9,VERIFY_FIRST,True,False,True,0.0,,,
,,verification:bca389d72bf30586ad03d5c3328610de0696e0ace60057d210bafa4522fdf89f,mmlu_pro:test:10312,anthropic_sonnet5,,mmlu,-1.5,0.6675721382568807,,VERIFY_FIRST,True,False,False,0.001566,0.9,693,18
,,verification:9f5fe04eb16fe886c4b47fc8882500ca2de791367cbe7f04f07e9e775ac62580,mmlu_pro:test:10312,anthropic_sonnet5,,mmlu,-0.75,0.8095709261986922,,VERIFY_FIRST,True,False,False,0.001566,0.9,693,18
,,verification:87352e8212b0a220aee763b05b121742ee80f53c93e3c89820026ff4a0a2a396,mmlu_pro:test:10312,anthropic_sonnet5,,mmlu,0.75,0.950132150174834,,USE_UNVERIFIED,False,False,False,0.001576,0.9,693,19
,,verification:f61a071de303766b96ea828299c039df51602d8260c8898e4c01cd5b47308a79,mmlu_pro:test:10312,anthropic_sonnet5,,mmlu,1.5,0.9758075451312032,,USE_UNVERIFIED,False,False,False,0.001576,0.9,693,19
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:10337,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.99,0.99,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:9ce5318953c21421c7998fea3b929b6b3933423f8e7d63f4971584bdeb6a0f30,mmlu_pro:test:10337,openai_gpt56_sol,,mmlu,-1.5,0.9566909942174234,,USE_UNVERIFIED,False,False,False,0.001808,0.99,372,16
,,verification:f4473e87769368734baf3dc623fcc499b8b836d958a6ed18c1c3a4bd84d7a1f2,mmlu_pro:test:10337,openai_gpt56_sol,,mmlu,-0.75,0.9790638565595808,,USE_UNVERIFIED,False,False,False,0.001808,0.99,372,16
,,verification:c40a7393da55c731229a7896ac641bc527c9f8436b242d801eb4d29908e6dce8,mmlu_pro:test:10337,openai_gpt56_sol,,mmlu,0.75,0.9952512786303263,,USE_UNVERIFIED,False,False,False,0.001808,0.99,372,16
,,verification:85608e3994a1b41c2a73c4d71c3a51f23bd8165d75795d41df7a0332e9554056,mmlu_pro:test:10337,openai_gpt56_sol,,mmlu,1.5,0.9977512283699548,,USE_UNVERIFIED,False,False,False,0.001808,0.99,372,16
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:10337,anthropic_sonnet5,claude-sonnet-5,mmlu,0.0,0.7,0.7,VERIFY_FIRST,True,False,True,0.0,,,
,,verification:8bec035bacaecfd7881e99d1fd6607f1442f453f736ba831479d5541e5b86cf0,mmlu_pro:test:10337,anthropic_sonnet5,,mmlu,-1.5,0.3423808749441992,,VERIFY_FIRST,True,False,False,0.001718,0.7,744,23
,,verification:60d34ede85d60f45d05901f24f47264646a041035869d983cc0f1fc43822c360,mmlu_pro:test:10337,anthropic_sonnet5,,mmlu,-0.75,0.5243052935263021,,VERIFY_FIRST,True,False,False,0.001698,0.7,744,21
,,verification:643b6bc5b328e98953646d7e54131242062c9adfd49e7a6fc22637b19ec83016,mmlu_pro:test:10337,anthropic_sonnet5,,mmlu,0.75,0.8316403849586579,,VERIFY_FIRST,True,False,False,0.001708,0.7,744,22
,,verification:14968172b3f224c68453c1d3aa175b3fcc84a7db7a497d4c3032429475c8308b,mmlu_pro:test:10337,anthropic_sonnet5,,mmlu,1.5,0.9127192073278784,,VERIFY_FIRST,True,False,False,0.001718,0.7,744,23
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:10338,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.02,0.02,VERIFY_FIRST,True,False,True,0.0,,,
,,verification:ec1140527acc5fe9ffd8f0d25ac66dc7fb9f053517975735905db2275dbf1c5b,mmlu_pro:test:10338,openai_gpt56_sol,,mmlu,-1.5,0.00453303476277253,,VERIFY_FIRST,True,False,False,0.001784,0.02,376,14
,,verification:3629ffa1ca133e5eb6dda284c01c7c7088c8aee762cbfa30675cb52b5e559383,mmlu_pro:test:10338,openai_gpt56_sol,,mmlu,-0.75,0.00954808887578561,,VERIFY_FIRST,True,False,False,0.001784,0.02,376,14
,,verification:64a4d8c556b32074373c840859fa0f96f1458c5dde8c62944cbbda80d4d9fa06,mmlu_pro:test:10338,openai_gpt56_sol,,mmlu,0.75,0.04141479382445496,,VERIFY_FIRST,True,False,False,0.001784,0.02,376,14
,,verification:cd4fc7654dd1c7ab1928854346631c1129696a77c97e003f4798e9940a89c701,mmlu_pro:test:10338,openai_gpt56_sol,,mmlu,1.5,0.08379857009459511,,VERIFY_FIRST,True,False,False,0.001784,0.02,376,14
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:10338,anthropic_sonnet5,claude-sonnet-5,mmlu,0.0,0.6,0.6,VERIFY_FIRST,True,True,True,0.0,,,
,,verification:eba2e3ddee34dc95027f4e80db825eb200f60c447d5dae19616e995ea251cbb8,mmlu_pro:test:10338,anthropic_sonnet5,,mmlu,-1.5,0.25076529093399114,,VERIFY_FIRST,True,True,False,0.001706,0.6,763,18
,,verification:db1ff6718ef03b6fa645b9756928c95df62db6f61f13d7443d47c788f8cdfade,mmlu_pro:test:10338,anthropic_sonnet5,,mmlu,-0.75,0.41470831990892604,,VERIFY_FIRST,True,True,False,0.001706,0.6,763,18
,,verification:4d9e03987bf83e647df75648399243eccfe1f1e61a43bdf47d1f5a69a31570df,mmlu_pro:test:10338,anthropic_sonnet5,,mmlu,0.75,0.7605077250551816,,VERIFY_FIRST,True,True,False,0.001706,0.6,763,18
,,verification:813d578b4d78366d302b6620cdb9d277d559ed2db01144c66eca27422e33f698,mmlu_pro:test:10338,anthropic_sonnet5,,mmlu,1.5,0.8705088185971921,,VERIFY_FIRST,True,True,False,0.001868,0.6,844,18
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:10363,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.999,0.999,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:718f62c8bedd6005c07155f3588536ece10cf3718a1e95a187a4ff215eb3c2a6,mmlu_pro:test:10363,openai_gpt56_sol,,mmlu,-1.5,0.9955338606382643,,USE_UNVERIFIED,False,False,False,0.00154,0.999,305,16
,,verification:d3dde07dde96e24315afdced36d75245f3dd4f0d86690229027ce5e862d678db,mmlu_pro:test:10363,openai_gpt56_sol,,mmlu,-0.75,0.9978853620340306,,USE_UNVERIFIED,False,False,False,0.00154,0.999,305,16
,,verification:86578802b3c2e9d256bcd043fb27500355338b64ca1bd1577829def628ec9550,mmlu_pro:test:10363,openai_gpt56_sol,,mmlu,0.75,0.9995273840792915,,USE_UNVERIFIED,False,False,False,0.00154,0.999,305,16
,,verification:0322ae57ca0142589dfd259ab882a348e0d4430d929487bb5143f1b16ab4cb64,mmlu_pro:test:10363,openai_gpt56_sol,,mmlu,1.5,0.9997766963619902,,USE_UNVERIFIED,False,False,False,0.00154,0.999,305,16
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:10363,anthropic_sonnet5,claude-sonnet-5,mmlu,0.0,0.97,0.97,VERIFY_FIRST,True,False,True,0.0,,,
,,verification:f0f6230494910a76bd02f2c61d2dac8ba316fcc806f35560c0f95f9635545567,mmlu_pro:test:10363,anthropic_sonnet5,,mmlu,-1.5,0.8782646654075883,,VERIFY_FIRST,True,False,False,0.001492,0.97,656,18
,,verification:ad98c6383ad46946ec216b72fe699d2a0b110da916eb6fa679b01e05e4b3cc28,mmlu_pro:test:10363,anthropic_sonnet5,,mmlu,-0.75,0.9385492153266495,,VERIFY_FIRST,True,False,False,0.001492,0.97,656,18
,,verification:38433d503b1df2415e04110b718744a1dbda6799414d3dce7286215ce466e15d,mmlu_pro:test:10363,anthropic_sonnet5,,mmlu,0.75,0.9856010829099389,,USE_UNVERIFIED,False,False,False,0.001502,0.97,656,19
,,verification:ba9014b880e87760b4e2104dcbff9c2a503ee3bf3a34ad45cf0d715a3ee83083,mmlu_pro:test:10363,anthropic_sonnet5,,mmlu,1.5,0.9931463636953963,,USE_UNVERIFIED,False,False,False,0.001502,0.97,656,19
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:10377,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.99,0.99,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:b450c8dd30ea2543f0ea81c9b568a79db7005751cf9ad11410746c12f0f225c6,mmlu_pro:test:10377,openai_gpt56_sol,,mmlu,-1.5,0.9566909942174234,,USE_UNVERIFIED,False,False,False,0.002036,0.99,429,16
,,verification:f3e607e60fbc31c7f2bd8413f2dfddddbec3bd5a586bf0ff59029b71b5d06cea,mmlu_pro:test:10377,openai_gpt56_sol,,mmlu,-0.75,0.9790638565595808,,USE_UNVERIFIED,False,False,False,0.002036,0.99,429,16
,,verification:e8bd9996e9fcfcbde39631cd26dc421f19b2fceac556f2d6422a7f962c4df98b,mmlu_pro:test:10377,openai_gpt56_sol,,mmlu,0.75,0.9952512786303263,,USE_UNVERIFIED,False,False,False,0.002036,0.99,429,16
,,verification:74a1c000944bb2b3a90669feda5307177e92994eda4bdc66e8093ece0e07519a,mmlu_pro:test:10377,openai_gpt56_sol,,mmlu,1.5,0.9977512283699548,,USE_UNVERIFIED,False,False,False,0.002036,0.99,429,16
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:10377,anthropic_sonnet5,claude-sonnet-5,mmlu,0.0,0.85,0.85,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:6ad96d9bd920c967b504c976686a0bfdd657acee3426e4494e8b297902e0b375,mmlu_pro:test:10377,anthropic_sonnet5,,mmlu,-1.5,0.5583827383980898,,VERIFY_FIRST,True,False,False,0.002108,0.85,964,18
,,verification:41c30ff19c258995985cda244e9fb35b0761dffc8da514c3a716e5e999ed8266,mmlu_pro:test:10377,anthropic_sonnet5,,mmlu,-0.75,0.7280202117132848,,VERIFY_FIRST,True,False,False,0.002108,0.85,964,18
,,verification:947b48b43fc2ddffd4f11d264ea1d5a5373e56d47f96abd453975411384bbd6c,mmlu_pro:test:10377,anthropic_sonnet5,,mmlu,0.75,0.9230552212606222,,USE_UNVERIFIED,False,False,False,0.002118,0.85,964,19
,,verification:e14ded6358ff3b8366cceac45cf45265d06198de40cefa275ae7b982b270a969,mmlu_pro:test:10377,anthropic_sonnet5,,mmlu,1.5,0.9621158137182997,,USE_UNVERIFIED,False,False,False,0.002118,0.85,964,19
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:10385,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.99,0.99,USE_UNVERIFIED,False,True,True,0.0,,,
,,verification:022766ab76a10bb1bbf1b28b0a2ae35a412024f4144fd54ed4c06353b9f5d06f,mmlu_pro:test:10385,openai_gpt56_sol,,mmlu,-1.5,0.9566909942174234,,USE_UNVERIFIED,False,True,False,0.0023,0.99,495,16
,,verification:d8ab9b6cb20be8d46c8f3e2128ad473f3caf1ef96f7dd18abca7316150287bc2,mmlu_pro:test:10385,openai_gpt56_sol,,mmlu,-0.75,0.9790638565595808,,USE_UNVERIFIED,False,True,False,0.0023,0.99,495,16
,,verification:813f86c2785507705c510d60052ca261f4d215b8eea0262e2b1456e540ad24ca,mmlu_pro:test:10385,openai_gpt56_sol,,mmlu,0.75,0.9952512786303263,,USE_UNVERIFIED,False,True,False,0.0023,0.99,495,16
,,verification:b72b5491658dfbf1893b0bd86df295d4a93e2f2b51378ee81d17556b33fd9bbd,mmlu_pro:test:10385,openai_gpt56_sol,,mmlu,1.5,0.9977512283699548,,USE_UNVERIFIED,False,True,False,0.0023,0.99,495,16
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:10385,anthropic_sonnet5,claude-sonnet-5,mmlu,0.0,0.72,0.72,VERIFY_FIRST,True,True,True,0.0,,,
,,verification:d6f3f3aee132d2744ce0631692f982ef0c8376f8a289512e82983b65b167d29b,mmlu_pro:test:10385,anthropic_sonnet5,,mmlu,-1.5,0.3645804170628424,,VERIFY_FIRST,True,True,False,0.001982,0.72,901,18
,,verification:140eb724f9426ae86494cad03c39551729cbeef0cfc2cad80fd6e567d7a9e6a3,mmlu_pro:test:10385,anthropic_sonnet5,,mmlu,-0.75,0.5484627787629106,,VERIFY_FIRST,True,True,False,0.001982,0.72,901,18
,,verification:ec149001d88c528947cf1983f50a4cb0076a42807233c509b1a937828759f374,mmlu_pro:test:10385,anthropic_sonnet5,,mmlu,0.75,0.8448100041326249,,VERIFY_FIRST,True,True,False,0.002002,0.72,901,20
,,verification:9e339070be693cdd83e1beeac67d7002413fce55834f70beef972f3d94268cf2,mmlu_pro:test:10385,anthropic_sonnet5,,mmlu,1.5,0.9201554944517072,,VERIFY_FIRST,True,True,False,0.002032,0.72,901,23
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:10387,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.99,0.99,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:1a665a1ec62cc7c4770c52debdf29f339dbe27ac69a6b2314f654c92a7d9d60f,mmlu_pro:test:10387,openai_gpt56_sol,,mmlu,-1.5,0.9566909942174234,,USE_UNVERIFIED,False,False,False,0.001584,0.99,316,16
,,verification:5e2103fb26075d53674cb3ac11fa41f6076063385d11ffd5d5be5081f5637599,mmlu_pro:test:10387,openai_gpt56_sol,,mmlu,-0.75,0.9790638565595808,,USE_UNVERIFIED,False,False,False,0.001584,0.99,316,16
,,verification:0d54573c0fca30e06b02fd830fcbb5a9368231fa5af9c98adb8215c824f31c5b,mmlu_pro:test:10387,openai_gpt56_sol,,mmlu,0.75,0.9952512786303263,,USE_UNVERIFIED,False,False,False,0.001584,0.99,316,16
,,verification:f9db2373d90b025a23d57dab1ce4ec9c5731c43fbba6c802f9396cd4dcd2d4d4,mmlu_pro:test:10387,openai_gpt56_sol,,mmlu,1.5,0.9977512283699548,,USE_UNVERIFIED,False,False,False,0.001584,0.99,316,16
