task,question_id,model_alias,delta,q1,q_delta,rendered_q_delta,incorrect,reuse_delta0,prompt_sha256
mmlu,mmlu_pro:test:7895,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,False,False,ac8bd9f479487ebca4524921f6683559345c6f9ff53646a060a34d41bdbf54da
mmlu,mmlu_pro:test:7895,openai_gpt56_sol,0.0,0.99,0.99,0.99,False,True,3bc516edcba2074146acec7eae6603aa85da3ac737389bb0133e9f0f8c55327e
mmlu,mmlu_pro:test:7895,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,False,False,9e83a21ac3cf0a0cc1a76e6d4429acfaf63b17d4687fade5b11201d5679ab85f
mmlu,mmlu_pro:test:7895,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,False,False,663ae5657320d44618d7d98fa33a4313f99732111fef05a08bf5b7f77abb311b
mmlu,mmlu_pro:test:7895,anthropic_sonnet5,-1.5,0.85,0.5583827383980898,0.558382738398,False,False,5b3035a1a4948330b3efe0689fd2a0e06f69bf00ec6e6d70908dab8eaa831a3f
mmlu,mmlu_pro:test:7895,anthropic_sonnet5,-0.75,0.85,0.7280202117132848,0.728020211713,False,False,72d25be574741a6b880b08d4035df1a81b27524d7a5a51b4066c27f33fba73bb
mmlu,mmlu_pro:test:7895,anthropic_sonnet5,0.0,0.85,0.85,0.85,False,True,64dc941471459fdb6e2858f935625bd2cc9f9b88c61f8c8595e2a82dfa3e3fec
mmlu,mmlu_pro:test:7895,anthropic_sonnet5,0.75,0.85,0.9230552212606222,0.923055221261,False,False,0a5254e187b18671eaeb14281b59c23eae436a68f154d39f93b99e2eb99d20e4
mmlu,mmlu_pro:test:7895,anthropic_sonnet5,1.5,0.85,0.9621158137182997,0.962115813718,False,False,cc084c28f76b4ebc58b8656923ff57d4bc4dbac92d8a8d41044dcae8a9d50c55
mmlu,mmlu_pro:test:7912,openai_gpt56_sol,-1.5,0.93,0.7477577910217588,0.747757791022,True,False,9f949a1ecfc06676b8652175d96874af274beac324c26eb975014a287ba23d0f
mmlu,mmlu_pro:test:7912,openai_gpt56_sol,-0.75,0.93,0.8625566913038926,0.862556691304,True,False,dd028d6ad84cc0745284522d4318ad53815b8f37d99bd5d3ca79d2d925a3a912
mmlu,mmlu_pro:test:7912,openai_gpt56_sol,0.0,0.93,0.93,0.93,True,True,7c5bf2e5fc472f7529ad6540efaad9c6b3e9f94067e737ea479b1bafb4a7c8e0
mmlu,mmlu_pro:test:7912,openai_gpt56_sol,0.75,0.93,0.9656662467470971,0.965666246747,True,False,0db204a8316fecb3de1bd4c1097b95bfc392e3fbf34210537c8315293e6587ac
mmlu,mmlu_pro:test:7912,openai_gpt56_sol,1.5,0.93,0.9834826612266775,0.983482661227,True,False,eefea6a5f1e56b4a337db424571ec03ed4704b58e8b16b79c200f4601e55489f
mmlu,mmlu_pro:test:7912,anthropic_sonnet5,-1.5,0.55,0.21427791554479267,0.214277915545,True,False,e91d444543d0e69067d16dcf504efa2fab809a0112b996312b19485c658604db
mmlu,mmlu_pro:test:7912,anthropic_sonnet5,-0.75,0.55,0.366020029457121,0.366020029457,True,False,1d132db598f4a89fbd1f19cc9fb3a76fba3370ec259f30c9fe8e01cd8bd905a1
mmlu,mmlu_pro:test:7912,anthropic_sonnet5,0.0,0.55,0.55,0.55,True,True,cca0955e49f0ad8e4d7c27376000e74adfb71a0ffec8f250a0bea9713afe5da2
mmlu,mmlu_pro:test:7912,anthropic_sonnet5,0.75,0.55,0.721250040292954,0.721250040293,True,False,ffdb0893dd24ad13aa0c732965c82f2fc084882b2e20cbe1de70ba1dcd08eea8
mmlu,mmlu_pro:test:7912,anthropic_sonnet5,1.5,0.55,0.8456223112993012,0.845622311299,True,False,6d9d6cc6bbb50e5fb66d4eee62420ff444ff795bf952fb1f3ce817c8e57fb02b
mmlu,mmlu_pro:test:8048,openai_gpt56_sol,-1.5,0.01,0.0022487716300452587,0.00224877163005,False,False,89a3da13f133e430ed40ac050efd20fb984f4e9783c218dc03ea4cadb988801d
mmlu,mmlu_pro:test:8048,openai_gpt56_sol,-0.75,0.01,0.004748721369673681,0.00474872136967,False,False,69b534c5400a3d919e0ed93ba94281dfd63a05578d0c63b57450ea262b0ff6f7
mmlu,mmlu_pro:test:8048,openai_gpt56_sol,0.0,0.01,0.01,0.01,False,True,c351dac535b00e0e0ff8a227a5ccb14783444914845b489d80084274d4988b42
mmlu,mmlu_pro:test:8048,openai_gpt56_sol,0.75,0.01,0.020936143440419212,0.0209361434404,False,False,462acf313ff5dfa2c57afc50c046e4f701f71e12f8722932719afad6976fce0a
mmlu,mmlu_pro:test:8048,openai_gpt56_sol,1.5,0.01,0.043309005782576605,0.0433090057826,False,False,6398d871baa8d1117c07ec65e5f527f0c402c4b33f058d4c45435f26c1cf65f3
mmlu,mmlu_pro:test:8048,anthropic_sonnet5,-1.5,0.95,0.8091411117439881,0.809141111744,True,False,edb8dedeb8874718e75e0d50482715377729097184570b95bfac20ab10e2e6ca
mmlu,mmlu_pro:test:8048,anthropic_sonnet5,-0.75,0.95,0.899749016671533,0.899749016672,True,False,7c6f99e83c1a3a90a54dd18bc700f5003016256eb36cc21b69a93df19f0dfd87
mmlu,mmlu_pro:test:8048,anthropic_sonnet5,0.0,0.95,0.95,0.95,True,True,9bc4f371e8ab827cef198f3f1cdaae328262566c7509283e192b29150f238c86
mmlu,mmlu_pro:test:8048,anthropic_sonnet5,0.75,0.95,0.9757416977817458,0.975741697782,True,False,90322aab36a27a169d071f0c6a9f9116387a812d361debfff9f928d3b8150a6e
mmlu,mmlu_pro:test:8048,anthropic_sonnet5,1.5,0.95,0.9883926208536525,0.988392620854,True,False,d1dd25a058bd041b9e920bc12b095aa082e68aff39d3326b8617814f73653bdc
mmlu,mmlu_pro:test:8083,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,False,False,3403945f09a7f603c39d6d118ac9606e882553cda8ad513f8ca046e23ea649a1
mmlu,mmlu_pro:test:8083,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,False,False,9c9ee538fc16c2e568d49739abc3c2f7bab2f1616ffafd4edfda202871292ee7
mmlu,mmlu_pro:test:8083,openai_gpt56_sol,0.0,0.99,0.99,0.99,False,True,93fa07048f4c5e0eb2e5070e812ca797ed0bd6b31ee421be53e9c446dc529143
mmlu,mmlu_pro:test:8083,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,False,False,d1de5534004ce74f10cbfab45a852f68fa541c8023c2246b2a573d2be672601c
mmlu,mmlu_pro:test:8083,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,False,False,27b77e72ef752f55b86d43d22259025063da5cbde5311b4d2afd36b253d20b80
mmlu,mmlu_pro:test:8083,anthropic_sonnet5,-1.5,0.2,0.05283525529333613,0.0528352552933,True,False,c6544923da30e4225591b2e89ab524776aa08b488a166015d721d3e6990cf5fe
mmlu,mmlu_pro:test:8083,anthropic_sonnet5,-0.75,0.2,0.10561892617042125,0.10561892617,True,False,9a38a9d6c8ed85396232bccee86f174715bc5e55da251c2355085ae8ff743f42
mmlu,mmlu_pro:test:8083,anthropic_sonnet5,0.0,0.2,0.2,0.2,True,True,617518d0b8ad4ce0255923ce28146f6ea2ff94f62501b8fd8d73a7a0051806fa
mmlu,mmlu_pro:test:8083,anthropic_sonnet5,0.75,0.2,0.34608468380959334,0.34608468381,True,False,be67e4c18fbecf5902156101e349efbfd88c1e559b5d5ecd38d68f58563c219a
mmlu,mmlu_pro:test:8083,anthropic_sonnet5,1.5,0.2,0.5283958222438627,0.528395822244,True,False,a6584f391ec91a73f0ec3f3c410d2f37c3b383d1fd65da68a81a7e99c6701e12
mmlu,mmlu_pro:test:8089,openai_gpt56_sol,-1.5,0.97,0.8782646654075883,0.878264665408,True,False,4bf963c315a97b9731138baa6743569d598e648adaaada65282682bc459b8f87
mmlu,mmlu_pro:test:8089,openai_gpt56_sol,-0.75,0.97,0.9385492153266495,0.938549215327,True,False,02816ae84e30f59c04271dada78aad591334bc40a743f52eb41eec19122f0b23
mmlu,mmlu_pro:test:8089,openai_gpt56_sol,0.0,0.97,0.97,0.97,True,True,e65bee9f511509d7216892107d16665f330e4d3ca588e92e2e193c7d8e0021b4
mmlu,mmlu_pro:test:8089,openai_gpt56_sol,0.75,0.97,0.9856010829099389,0.98560108291,True,False,bbac3894169f851479cb62a19f90f646d5cf72b614dba5cf41119513fb2757ea
mmlu,mmlu_pro:test:8089,openai_gpt56_sol,1.5,0.97,0.9931463636953963,0.993146363695,True,False,37b54b7d9b23757b3abece4bfef55f2f4774ca1c2fb4478c845f021ada740a34
mmlu,mmlu_pro:test:8089,anthropic_sonnet5,-1.5,0.4,0.12949118140280796,0.129491181403,True,False,1e46802bc9af56a40eaee3ce3d48e63b6f52bfae0ada93face8b8df3477639da
mmlu,mmlu_pro:test:8089,anthropic_sonnet5,-0.75,0.4,0.23949227494481842,0.239492274945,True,False,59fed9234fefdf891ab30d1a280342cd5d42af871d245136c075d3dfe1f3589c
mmlu,mmlu_pro:test:8089,anthropic_sonnet5,0.0,0.4,0.4,0.4,True,True,b306674eb7e4ae393f05fdffbaaba6f8b721b04096b4ac5326247328e44e33f6
mmlu,mmlu_pro:test:8089,anthropic_sonnet5,0.75,0.4,0.5852916800910739,0.585291680091,True,False,6ffc3cfad0fa2654bc037bbfc3bb9dda5c4c89bac9d196edc27ddd8f4511f6fd
mmlu,mmlu_pro:test:8089,anthropic_sonnet5,1.5,0.4,0.7492347090660089,0.749234709066,True,False,e66396eecdccc54bfc3e80d74f6fb62b3bab4a3a381434c50533e4ef3060b724
mmlu,mmlu_pro:test:8092,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,False,False,afc70d653fca5268d3b02e4884c765538f0c9e0ba199a0aea271ced47c476bd0
mmlu,mmlu_pro:test:8092,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,False,False,96d3ba2403b3efb261a0363f0b8ebfc3a0b8850389263796d38ce8aa138cdf46
mmlu,mmlu_pro:test:8092,openai_gpt56_sol,0.0,0.99,0.99,0.99,False,True,31fb72b007d08cf5941350fa2fb588ca254fee31b560f889d06f0b896d277df3
mmlu,mmlu_pro:test:8092,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,False,False,73948ca4bb4a4ef7d83ff3ebdd30d0b33369a479cf5c9e42ab457b737d76703a
mmlu,mmlu_pro:test:8092,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,False,False,e4ff9ee72d8b875095b86cad30ed025cc2d16b2a6a32a228cdd4c56bd60562dd
mmlu,mmlu_pro:test:8092,anthropic_sonnet5,-1.5,0.85,0.5583827383980898,0.558382738398,False,False,e155178481f8822aefe8c0d506a4b6a252995fe177730841e075c11faa43681a
mmlu,mmlu_pro:test:8092,anthropic_sonnet5,-0.75,0.85,0.7280202117132848,0.728020211713,False,False,43baf13632a8c55101bea58b0195c65e664a08f22e25843a4a718b340e46e2b9
mmlu,mmlu_pro:test:8092,anthropic_sonnet5,0.0,0.85,0.85,0.85,False,True,b5d58b6c8087c762026df15c2a8aae8ac059c03e4f21f7f7ee9a96dab7bdc2b8
mmlu,mmlu_pro:test:8092,anthropic_sonnet5,0.75,0.85,0.9230552212606222,0.923055221261,False,False,734be2d84f93d4b3532ad649c6c030a721f7910e5d314a660092f5af0c18f114
mmlu,mmlu_pro:test:8092,anthropic_sonnet5,1.5,0.85,0.9621158137182997,0.962115813718,False,False,fb39c87dfed3d016b59c89c9102bd62429f498f695b594f14a70bee116a87716
mmlu,mmlu_pro:test:8099,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,True,False,c916b2b625e360dfdbe7fc8d576dee927baee5bf74ef93e4b3afd3346c91ef82
mmlu,mmlu_pro:test:8099,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,True,False,ef6e9f02eba375b251c29d95db30f160bc9b36745ba2cb884db7dc7b0ce53100
mmlu,mmlu_pro:test:8099,openai_gpt56_sol,0.0,0.99,0.99,0.99,True,True,7fb3676cd73250240f9e7e96f708ebb1f741edb1c6ede00d32cef651887dd4b7
mmlu,mmlu_pro:test:8099,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,True,False,9dd847558ca7f77cc816a4b6af3f0c97bf91a1433aaac7a007afaa5f42e8b737
mmlu,mmlu_pro:test:8099,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,True,False,08aa257e27bfe26d176a830f04e20385b4a597b5171f49a587f67abbae50212d
mmlu,mmlu_pro:test:8099,anthropic_sonnet5,-1.5,0.6,0.25076529093399114,0.250765290934,True,False,a5c537c772e1090175205115a9e45b783714ebca6a818f46d018509a49f0269c
mmlu,mmlu_pro:test:8099,anthropic_sonnet5,-0.75,0.6,0.41470831990892604,0.414708319909,True,False,28b6f3d3deaf3af09dc674b2eba68fe4c153cdf4f1acaace4004d129703de77f
mmlu,mmlu_pro:test:8099,anthropic_sonnet5,0.0,0.6,0.6,0.6,True,True,e4a5c0592d49a6352fda633daec3c910489686369f430c9027346be5c707da26
mmlu,mmlu_pro:test:8099,anthropic_sonnet5,0.75,0.6,0.7605077250551816,0.760507725055,True,False,d4684a1d3dcd21181d955f062010bdb0f4faf0db36f4c972c477d46d3aa864c7
mmlu,mmlu_pro:test:8099,anthropic_sonnet5,1.5,0.6,0.8705088185971921,0.870508818597,True,False,20b888d763ea3f7ffbc2d2e02ae2b73a57e899a166a47a1c017b44ee64ca2f2f
mmlu,mmlu_pro:test:8105,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,True,False,2b94050a3531c830f7f11a0a1b3d7d576581ae63327a100cb8ca148ee4c04130
mmlu,mmlu_pro:test:8105,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,True,False,bdd703c32f731a07d4ec1e04e15e5733e7b986bb4a78f02df7d6e9ba77d42f50
mmlu,mmlu_pro:test:8105,openai_gpt56_sol,0.0,0.99,0.99,0.99,True,True,28236dda18437badf8b4dc78a11e98898e562c700bfa81b0741d3c72d9f6dace
mmlu,mmlu_pro:test:8105,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,True,False,61c156b4e6bfc8b3e430fbd7489cf7c217c157cbf0ceb79342e78b529da44acd
mmlu,mmlu_pro:test:8105,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,True,False,cddb419020e1e94dd774750d3e6051ad2fe5136db51e7cef6fc845e9944a8824
mmlu,mmlu_pro:test:8105,anthropic_sonnet5,-1.5,0.72,0.3645804170628424,0.364580417063,True,False,2abc6e43b1076f2754bdff18316def4b0f2eabe41dd4a3adf478dd5d5553565d
mmlu,mmlu_pro:test:8105,anthropic_sonnet5,-0.75,0.72,0.5484627787629106,0.548462778763,True,False,1f2fe3a43637f69ce4efb773bd4137bb009ae3e007ee34e8f638dd5391b1095d
mmlu,mmlu_pro:test:8105,anthropic_sonnet5,0.0,0.72,0.72,0.72,True,True,0783b1dc8d20959b653adf3cf8ded22962aefacefd31707eb7cc7207afc16435
mmlu,mmlu_pro:test:8105,anthropic_sonnet5,0.75,0.72,0.8448100041326249,0.844810004133,True,False,5cc7572158b91fcfff5d707f5ab35d5e5c9c975d1694a0e88b08b53e360a1b2e
mmlu,mmlu_pro:test:8105,anthropic_sonnet5,1.5,0.72,0.9201554944517072,0.920155494452,True,False,69565b6411d07c3437f3571d687ffd8586c6db9774ff50de3974d7a2140f0c5e
mmlu,mmlu_pro:test:8135,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,False,False,0719824e037bd9018f1a08833cea53eb9f88d72563d158d7ad94ae99b9ce9fd9
mmlu,mmlu_pro:test:8135,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,False,False,46adc44fee29fbd04c358599b2fdf975dcb7fc4cd135934ac152f73cec23a4a3
mmlu,mmlu_pro:test:8135,openai_gpt56_sol,0.0,0.99,0.99,0.99,False,True,31927b29d0475e03624636493e2d97c8487fb2015835130f0ea7e22b52d7de81
mmlu,mmlu_pro:test:8135,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,False,False,9f8202ed875e11fc360b4da8261856686f4528f0f30284ae1fd25f6805f702d5
mmlu,mmlu_pro:test:8135,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,False,False,334e69ac2c27e09ea8d2df3ffc8ee31b12dc53cc8fec29adabcca61e45be0c31
mmlu,mmlu_pro:test:8135,anthropic_sonnet5,-1.5,0.85,0.5583827383980898,0.558382738398,True,False,6a4db1ebabc32beee375d8b1ad582c32aba4dfcefaa51196105d85c2675e5442
mmlu,mmlu_pro:test:8135,anthropic_sonnet5,-0.75,0.85,0.7280202117132848,0.728020211713,True,False,58a8e891aabdbde8b27395c91b6da3ed8ebc9309ee4eb485e81c0ff47f6c5376
mmlu,mmlu_pro:test:8135,anthropic_sonnet5,0.0,0.85,0.85,0.85,True,True,942fb492792ab86f1dc2dfd88a4f64b742167b5a8e8692f3487d0ede34561c4e
mmlu,mmlu_pro:test:8135,anthropic_sonnet5,0.75,0.85,0.9230552212606222,0.923055221261,True,False,0a7a0ca0a82761bc6da02c526ad80e4b9a4e9ebec0b6dd5d9ad662ff52a7fde0
mmlu,mmlu_pro:test:8135,anthropic_sonnet5,1.5,0.85,0.9621158137182997,0.962115813718,True,False,e6781081f5a3639c3181ceb20be04ca1f94bac5685cd2e487499d6262d394c9a
mmlu,mmlu_pro:test:8147,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,False,False,39d50da21775aa6e5c504a07187b269660062c3f0e303d1b194f7fa6f61632c8
mmlu,mmlu_pro:test:8147,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,False,False,a18615204e322d95705921fd78b4274b2bed2dcd00f05e6038c1db3343fe0278
mmlu,mmlu_pro:test:8147,openai_gpt56_sol,0.0,0.99,0.99,0.99,False,True,b15246de3d53c28e997bad800c40d101bef06fa82bedcbeaa71ce67fb954517d
mmlu,mmlu_pro:test:8147,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,False,False,5661f2699d2437ef5281357b38df3a1495c2219ce897cdc6805813440c38a8cb
mmlu,mmlu_pro:test:8147,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,False,False,25c726ec57ebb736b01b2195c93a4f7a48c1a6550f97f7e1417400314f632042
mmlu,mmlu_pro:test:8147,anthropic_sonnet5,-1.5,0.97,0.8782646654075883,0.878264665408,False,False,f29f978aa84e4ae9d75fe19d821a7a7f38b59dbab33a9a8d0f4faadd8f8d3e26
mmlu,mmlu_pro:test:8147,anthropic_sonnet5,-0.75,0.97,0.9385492153266495,0.938549215327,False,False,82f15b8cbc482da7174e664ea86fa32d1104145bd314fcad899668087e7e52d9
mmlu,mmlu_pro:test:8147,anthropic_sonnet5,0.0,0.97,0.97,0.97,False,True,63f8c1216b873d85afd586d2ab3da84bfb7213cc4c8fd370a6d4fdc42c5d9372
mmlu,mmlu_pro:test:8147,anthropic_sonnet5,0.75,0.97,0.9856010829099389,0.98560108291,False,False,af8969dfd4ad0080c75ea2be24aefc2400bc647d6a91c7fa6e5506e3c94c315e
mmlu,mmlu_pro:test:8147,anthropic_sonnet5,1.5,0.97,0.9931463636953963,0.993146363695,False,False,151e05cf21f8005d69129c92f740c9d456f5ccab09e1ed523d11adcce8abddba
mmlu,mmlu_pro:test:8192,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,False,False,acd6c11a8eb4aea71336075cc43a35ab1a3b3143589c840b1d6b75f9239eb566
mmlu,mmlu_pro:test:8192,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,False,False,90c58981796b55068c7104f26d14f0ab2a37bcbad75e93cd0670feb02ca2f2bf
mmlu,mmlu_pro:test:8192,openai_gpt56_sol,0.0,0.99,0.99,0.99,False,True,a28304ac2b88b5b60a270d5b55e68a1fe6b05157fcab605774d9dcdf4604877f
mmlu,mmlu_pro:test:8192,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,False,False,e728f829bd3e07ad13b2e8bf18ac386fd6961ee961391fb01bc14881e734ebba
mmlu,mmlu_pro:test:8192,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,False,False,7a8bb1cf7f177707f8a8f412272d30e30c48ce093ec8eccc9f5274f5fc5aac21
mmlu,mmlu_pro:test:8192,anthropic_sonnet5,-1.5,0.8,0.4716041777561374,0.471604177756,True,False,2b1b1cd8e7b1701c2a733b8aa0526fe5f2598828397856725e09d3a55b2f0720
mmlu,mmlu_pro:test:8192,anthropic_sonnet5,-0.75,0.8,0.6539153161904067,0.65391531619,True,False,0d122626b20702a0ec3bb52b7efbea351279c698b675a8202f7d28cc59534cc3
mmlu,mmlu_pro:test:8192,anthropic_sonnet5,0.0,0.8,0.8,0.8,True,True,e753cb2856a7ffb74e180fa0f5d52161281a347a70a7c854ad85c0230efc45e5
mmlu,mmlu_pro:test:8192,anthropic_sonnet5,0.75,0.8,0.8943810738295788,0.89438107383,True,False,3c6e74c7e50725f0ae49710e34659f27ff911f063f4aac1b11c34f707a00987e
mmlu,mmlu_pro:test:8192,anthropic_sonnet5,1.5,0.8,0.9471647447066639,0.947164744707,True,False,890b62b90430794b82a9eb97ba1cbec814acc1602f923f2f36207ea88a802759
mmlu,mmlu_pro:test:8277,openai_gpt56_sol,-1.5,0.999,0.9955338606382643,0.995533860638,False,False,73f4852460c8ec14b1603871405a355b9303fa1460bde997b8f33f48ad5b57ab
mmlu,mmlu_pro:test:8277,openai_gpt56_sol,-0.75,0.999,0.9978853620340306,0.997885362034,False,False,fee87bfed9b83737dff705591914d22a69d7cc2ed0e3c4f1bfa604c19e465ca8
mmlu,mmlu_pro:test:8277,openai_gpt56_sol,0.0,0.999,0.999,0.999,False,True,fe0bc3e50da39cbbaedfd8521cb57f9bb54d21470e8f4ca563d42ccf8c10f590
mmlu,mmlu_pro:test:8277,openai_gpt56_sol,0.75,0.999,0.9995273840792915,0.999527384079,False,False,aa62e2dd27c25ccc2a66790f7617cddc02ea61f1915f65895e4f6f138be5db82
mmlu,mmlu_pro:test:8277,openai_gpt56_sol,1.5,0.999,0.9997766963619902,0.999776696362,False,False,da4802891300d9f65d9d8085889f6db211167d9f01fd90bca45402c595712ae0
mmlu,mmlu_pro:test:8277,anthropic_sonnet5,-1.5,0.95,0.8091411117439881,0.809141111744,False,False,0679e9b62fd492174622931206e1b89eff399aec48cce0c71702d7f476204731
mmlu,mmlu_pro:test:8277,anthropic_sonnet5,-0.75,0.95,0.899749016671533,0.899749016672,False,False,dfcb0b2785ae045f57c03fa3620bbc2202eddd76583bec0dcf7c98baa1b6208a
mmlu,mmlu_pro:test:8277,anthropic_sonnet5,0.0,0.95,0.95,0.95,False,True,a3f1483c1b388adca086f1bbaa28ae6c739c45a9868b59c58b781c1d9fa8a50d
mmlu,mmlu_pro:test:8277,anthropic_sonnet5,0.75,0.95,0.9757416977817458,0.975741697782,False,False,10c09644c5103724f5b25fc7693df4155d8a6976ccfaee8228d8ed1241d2c388
mmlu,mmlu_pro:test:8277,anthropic_sonnet5,1.5,0.95,0.9883926208536525,0.988392620854,False,False,128123a2354d32910309129a47a771be64699b567a8b707f4e94598da4df8f02
mmlu,mmlu_pro:test:8388,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,False,False,a61b770d54196d9f06a1ef50891db75b5868fc8741df24f3aec32cd64106c38c
mmlu,mmlu_pro:test:8388,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,False,False,1712da492a0d03cc5fa49e23089de9fde670e123bb2d633d83dad6405dbd9f16
mmlu,mmlu_pro:test:8388,openai_gpt56_sol,0.0,0.99,0.99,0.99,False,True,8bc98114787fc3a89308721959d39ff9f0dd4b01c45f4ee8a24f4d72e70b8cea
mmlu,mmlu_pro:test:8388,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,False,False,3bfde72db0232b64174937bed4c2e8f9b78e8a7e0261dfc05d889de80458df94
mmlu,mmlu_pro:test:8388,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,False,False,5566b12a5752d2cc81af3008c609cc8bf1723bc53830c6fa336a056f301177e7
mmlu,mmlu_pro:test:8388,anthropic_sonnet5,-1.5,0.9,0.6675721382568807,0.667572138257,True,False,e8b1fb309e703f0f1c8bde774b0592238bfb18089d0b4bd251d56f7ca29365f8
mmlu,mmlu_pro:test:8388,anthropic_sonnet5,-0.75,0.9,0.8095709261986922,0.809570926199,True,False,d0bb937772560161b567b30e137a5d2ab366b245eaf9656786d74ee4be713d99
mmlu,mmlu_pro:test:8388,anthropic_sonnet5,0.0,0.9,0.9,0.9,True,True,80d66345864388384b0a49afd69be0ae906ea7c124732c4e045ed47e0447d057
mmlu,mmlu_pro:test:8388,anthropic_sonnet5,0.75,0.9,0.950132150174834,0.950132150175,True,False,3037262ddc692fde14e5050e52058c8353dcd850e868ea2dad6b5da1656e50c5
mmlu,mmlu_pro:test:8388,anthropic_sonnet5,1.5,0.9,0.9758075451312032,0.975807545131,True,False,d292c905b9cd3fabd0ad45ba4949d7f80fa94fa09591e2577f6ccaf6a714d4e4
mmlu,mmlu_pro:test:8419,openai_gpt56_sol,-1.5,0.97,0.8782646654075883,0.878264665408,False,False,4e90c122dc6a82d340b33ecf1e32dd0596f14bb061f9a18f2b715134e88a3ef6
mmlu,mmlu_pro:test:8419,openai_gpt56_sol,-0.75,0.97,0.9385492153266495,0.938549215327,False,False,db9b1c8cb38854f2d88e2b55f10256ec57c820084effb46092ef2af0b237ee83
mmlu,mmlu_pro:test:8419,openai_gpt56_sol,0.0,0.97,0.97,0.97,False,True,b038304ab27c6c6f421b4f76dd43e00f7eb897aa112a3ad4c30ac2c433d8ad3c
mmlu,mmlu_pro:test:8419,openai_gpt56_sol,0.75,0.97,0.9856010829099389,0.98560108291,False,False,74206648568b39e3fa3c921db642781cca2f7edcc303447fc98bc2a146b58134
mmlu,mmlu_pro:test:8419,openai_gpt56_sol,1.5,0.97,0.9931463636953963,0.993146363695,False,False,18c488b4a27b3f283b2dc9838b39b3e91500e3c74e4fb91eebff7e4ab5445a70
mmlu,mmlu_pro:test:8419,anthropic_sonnet5,-1.5,0.5,0.18242552380635632,0.182425523806,True,False,ce9800dc788a16bafad2a6593316e0f7fd1a43baca1e490a17e6f9f44b7fa254
mmlu,mmlu_pro:test:8419,anthropic_sonnet5,-0.75,0.5,0.32082130082460697,0.320821300825,True,False,1713dbf68fb7938dc48a4a3bbdb6e0ae593815a60e56da8d98c287889e0d4ed3
mmlu,mmlu_pro:test:8419,anthropic_sonnet5,0.0,0.5,0.5,0.5,True,True,d65707b6cc86150b0544a72cf744f9e9c6ae01b6c1a9b1b0c1df6563688a337c
mmlu,mmlu_pro:test:8419,anthropic_sonnet5,0.75,0.5,0.679178699175393,0.679178699175,True,False,dc13f56a5a6ddf03af2c80a5e4c841497476b27926d10f79d04c84a24f64387c
mmlu,mmlu_pro:test:8419,anthropic_sonnet5,1.5,0.5,0.8175744761936437,0.817574476194,True,False,3f7466f47c1eb0cb6a537a50dad4e5ff34284839c1a24d032e4ebb5d891a24f5
mmlu,mmlu_pro:test:8459,openai_gpt56_sol,-1.5,0.999,0.9955338606382643,0.995533860638,False,False,4475af47d1e4286aa698b01bd6ce2e8eba358a64af08083a9a99d43c8e07b984
mmlu,mmlu_pro:test:8459,openai_gpt56_sol,-0.75,0.999,0.9978853620340306,0.997885362034,False,False,19cfb458c5288cdea62a82b1d2b80c4afdabbeeb10646466f7aa408356eea929
